ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,mean,Label
OTU460,Bacteria,Firmicutes,Bacilli,Acholeplasmatales,Acholeplasmataceae,Acholeplasma,Mycoplasmataceae genomosp.,2.67357875895148e-05,OTU460
OTU517,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Unknown,2.53130640439855e-05,OTU517
OTU375,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Ligilactobacillus,Lactobacillus salivarius,2.09932869964369e-05,OTU375
OTU50,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Unknown,Unknown,1.44974639692079e-05,OTU50
OTU661,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Unknown,Unknown,1.42183427251243e-05,OTU661
OTU321,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.21582938417369e-05,OTU321
OTU684,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prevotellaceae,Prevotella_7,Unknown,1.04544219051659e-05,OTU684
OTU428,Bacteria,Firmicutes,Clostridia,Clostridia UCG-014,Unknown,Unknown,Unknown,9.34449845331626e-06,OTU428
OTU580,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,F082,uncultured Bacteroidetes bacterium,Unknown,9.33802558557781e-06,OTU580
OTU677,Bacteria,Actinobacteriota,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Alloscardovia,Alloscardovia omnicolens,7.5310832586534e-06,OTU677
