"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"?",0.692879052906431,0.692111881716333,0.862116879993587,0.634953395472703,0.562415665624486,0.781794711503333,0.584357242234775,0.819194081418056,0.278050006282196,0.687393670013028,0.442801418439716,0.567375673155029,0.546901774362943,0.67469554839786,0.71138715422594,0.651001488699418,0.622388217469434,0.55902405690413,0.698837102829411,0.865200225606317,0.741559112028911,0.595228377425698,0.779411764705882,0.784307936162608,0.553254942058623,0.641470949938511,0.666486645718775,0.628133935601508,0.247059613576623,0.591910646650632,0.820011229646266,0.535425582501189,0.0237156535382387,0.443401338858782,0.0338469738818627,0.602465906968055,0.784027288569204,0.745740050063836,0.636311941510967,0.748091100579252,0.972372707809737,0.198846300533944,0.604211125337886,0.00221667011064565,0.00680732315758319,0.0822845757927943,0.0142728365384615,0.00055999170382661,0.000891135394144802,0.905883318289981,0.00178168860446513,0.0565509518477044,0.0405228758169935,0.845205981719613,0.37337522089142,0.839769157460026,0.863052046940787,0.00344927098077478,0.995046501801082,0.325979470868874,0.815198891052973,0.821738847845397,0.606056189192144,0.666868067843425,0.00758251561106155,0.019044996672862,0.0982424515547544,0.0606901458555674,0.0877429805615551,0.0840167766409318,0.557859961457282,0.563636363636364
"[Eubacterium] infirmum",0,0,0,0,0,0,0,1.87772269791197e-05,1.39604361240245e-05,0,0,0,0,1.28325227456466e-05,4.50887120409406e-05,0,0.000129194414103332,1.55306030533166e-05,0,0.000125336842764931,0,0.000111313123817298,0,0,2.13019768234492e-05,0,0,2.07202353818739e-05,7.67474433507934e-05,2.76464571065218e-05,6.73778775968557e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314156685646966,0,0,0,0,2.89142691918462e-05,3.50932603393518e-05,0,0,0,0,0,0,0,0,2.67143963882136e-05,0,0
"[Eubacterium] nodatum",0,0,0,0,0,1.62373247383761e-05,0,0,6.98021806201226e-05,0,0,0,0,0,0,0,1.17449467366665e-05,0,0,0,0,3.7104374605766e-05,0,0,0,0,0,0,0.000729100711832537,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55669369753877e-05,0,0,3.3206043499917e-05,0,0,0,0,0,0,0,0,0.000196347928529354,3.52970244608379e-05,0,0,0,0,0.000157919671527083,0,0,0,0,0,0,0,0.000134989200863931,0,0,0
"Abiotrophia defectiva",0.000278855172763455,0.000106699184513376,0.000133607674424819,2.21926320461607e-05,0,0.00232193743758778,1.67624922473473e-05,0.000319212858645035,0.00192654018511538,0.000153268449689631,1.77304964539007e-05,0.000361021691386624,0.000165828312420541,0.000166822795693405,6.76330680614108e-05,0.000124058284837822,9.39595738933324e-05,0.000388265076332914,9.15667063455728e-05,0.000689352635207119,0.000144553433144037,0.000222626247634596,5.17812758906379e-05,0.00214448881913257,6.39059304703477e-05,0.00212963796154654,0.000147289866457188,2.07202353818739e-05,5.7560582513095e-05,0,0.000269511510387423,0.00011887779362815,0.000181035523192662,0.000207204335352247,7.26849832824538e-05,0,0.000148307441325869,0.000191006604807335,0,6.58241179568194e-05,0,0.0001906941266209,0.00128040973111396,0,0,0,0,0,0,0,0,0.000559910414333707,6.87994496044032e-05,2.61896655579708e-05,0.00168859218535244,0.000335321732377961,0.00165726059303055,0,4.18369780314028e-06,0.00161919907474339,0.00047375901458125,0.00129991117273653,0.000346172065736253,0.00012947218505891,0,4.58915582478603e-05,0,0,0,0,1.52947294362363e-05,0
"Actinobaculum sp.",0,0,0,0,0,0,0,0,0.000307129594728539,0,0,0,0,1.28325227456466e-05,0,0,2.34898934733331e-05,4.65918091599497e-05,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,8.29393713195654e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100160256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomyces dentalis",0,0,0,0,0,0,1.67624922473473e-05,0,8.37626167441471e-05,0,0,0,0,0,0,0,0,0,0,6.26684213824654e-05,0,3.7104374605766e-05,0,7.76988702584264e-05,0,5.99898017337053e-05,0,0,1.91868608376983e-05,0,2.24592925322852e-05,3.96259312093834e-05,0,0,0,0,3.70768603314671e-05,1.0052979200386e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16651862122755e-05,0,0,0,0,0,0,0,0,0,0
"Actinomyces graevenitzii",2.53504702512232e-05,0,0,0.000110963160230803,0,0,1.67624922473473e-05,0,1.39604361240245e-05,0,3.54609929078014e-05,3.00851409488853e-05,2.76380520700901e-05,0.000153990272947759,0,1.12780258943475e-05,0,0,0.00228916765863932,6.26684213824654e-05,0,0.000111313123817298,0,0,0,0,0,0,0,0,0,0.00126802979870027,0,3.18775900541919e-05,0,0,9.26921508286678e-05,6.03178752023162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49955586368265e-05,0,0,0,0,0,0,0,0,0,0
"Actinomyces massiliensis",0,0,0,0,0,0,0,1.87772269791197e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Actinomyces pacaensis",2.53504702512232e-05,0,8.01646046548914e-05,8.87705281846427e-05,0,0,5.0287476742042e-05,0.000488207901457113,0,0.000551766418882673,7.09219858156028e-05,3.00851409488853e-05,5.52761041401802e-05,0.000282315500404224,0,2.25560517886949e-05,0.000469797869466662,0.000481448694652813,0.000640966944419009,6.26684213824654e-05,2.06504904491482e-05,0.00018552187302883,0.000155343827671914,0.00026417615887865,0.000106509884117246,0.000269954107801674,0.00012274155538099,8.28809415274958e-05,0,5.52929142130436e-05,0.000112296462661426,0.000435885243303218,2.0115058132518e-05,4.78163850812879e-05,0,0.000747244535774332,0.000852767787623744,0.000180953625606949,0.000649878147847279,0,0,0.0001906941266209,0.000355669369753877,0,0,0.000166030217499585,0,0,0,0,0,0,6.87994496044032e-05,0,0.000353426271352837,0,0,0,0,5.78285383836924e-05,3.50932603393518e-05,0.000173321489698204,1.82195824071712e-05,0.000172629580078546,0,0,0,0,0,0,4.58841883087088e-05,0
"Actinomyces timonensis",0,0,0,2.21926320461607e-05,1.64554879052164e-05,0,0,0,4.18813083720735e-05,1.53268449689631e-05,0,0,0,0,0,0,2.34898934733331e-05,0,0,0,0,0,0,4.66193221550559e-05,0,0.000209964306067968,0,0,7.67474433507934e-05,0,0,0,0,0,0,0.000186811133943583,0,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89142691918462e-05,0,4.3330372424551e-05,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Aggregatibacter actinomycetemcomitans",0,0,0,0,0,1.62373247383761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Aggregatibacter aphrophilus",0.000152102821507339,0.0016157305083454,8.01646046548914e-05,0.000399467376830892,0,0.00349914348112005,0,0.000544539582394472,5.58417444960981e-05,0.000183922139627558,0.000124113475177305,0.00090255422846656,0.000690951301752253,0.0018735483208644,0.000450887120409406,0.00298867686200208,2.34898934733331e-05,0.000279550854959698,0,0.00175471579870903,0.000433660299432112,0.00018552187302883,0.00113918806959403,0.000186477288620223,0.00027692569870484,0.000149974504334263,0.000343676355066771,0.000600886826074344,8.63408737696426e-05,0.00434049376572392,0.000112296462661426,0.00154541131716595,0,0,0,0.000186811133943583,0.000185384301657336,0.000120635750404632,0,0,0,0,0.00298762270593257,0,0,0,0,0,0,0,0,0,0,0,0.00125662674258787,0.000794183050368854,0.000873421123353937,0,0,0,0.000245652822375463,0.000606625213943714,0.00174907991108844,0.000863147900392732,0,0,0,0,0,0,0,0
"Aggregatibacter segnis",5.07009405024463e-05,0.0116149683713132,5.34430697699276e-05,0.00099866844207723,0,0.0014288845769771,0,0.000995193029893345,0.00100515140092976,0.000842976473292973,0,0.00261740726255302,0.000773865457962523,8.9827659219526e-05,0.000495975832450346,0.0130035638561826,0,0.00045038748854618,0,0,0.000165203923593185,3.7104374605766e-05,0.000932062966031483,0.000466193221550559,0.000234321745057941,0,0.000613707776904949,0.000310803530728109,5.7560582513095e-05,0.0088745127311935,0,0,0,0,0,0.000186811133943583,0.000315153312817471,0.000321695334412353,0,0,0,0,0.00451700099587424,0,0,0,0,0,0,0,0,0,0,0,0.0041625760848223,0.00183544527196357,0.00167965600644988,0,0,0,0.000350932603393518,0.000996598565764673,0.00420872353605655,0.00209313365845238,0,0,0,0,0,0,0,0
"Alloprevotella rava",0.00253504702512232,0.000167670147092447,0.00104213986051359,0.00379494007989348,0,0.000170491909752949,3.35249844946947e-05,0.011134895598618,5.58417444960981e-05,0.00481262932025443,0.0137411347517731,6.01702818977707e-05,0.00116079818694378,8.9827659219526e-05,0.000112721780102351,0.000800739838498669,0.00805703346135325,0.00632095544269984,0.00210603424594817,0.000188005264147396,0.000536912751677852,0.000222626247634596,0.00758595691797846,7.76988702584264e-05,0.0181918882072256,0.00881850085485467,0.00368224666142969,0.00223778542124239,0.000249429190890078,0.00290287799618479,0.00199887703537339,0.00202092249167855,0,0,0,0.00205492247337941,0.000333691742983204,0.00168890050566485,0,0,0,0,0.00177834684876938,0,0,0,0,0,0,0,0,0,0,0,0.000235617514235225,3.52970244608379e-05,2.23954134193317e-05,0,0,0,1.75466301696759e-05,0.000411638538033234,0.00541121597492985,0.00761728022096586,0,0,0,0,0,0,0,0
"Alloscardovia omnicolens",2.53504702512232e-05,0,0,0,0,0,0,1.87772269791197e-05,0,0,0,3.00851409488853e-05,0,0,0,0,1.17449467366665e-05,0,0,0,0,0,0,0,0.000127811860940695,0,0,0,9.59343041884917e-06,0,0,0,6.0345174397554e-05,0,0,0.000373622267887166,0,0,0,0,0,0,0,0,0,9.9618130499751e-05,5.00801282051282e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Anaeroglobus geminatus",0,1.52427406447679e-05,0,0,0,8.11866236918805e-06,5.0287476742042e-05,0,4.18813083720735e-05,0,0,0,0,5.13300909825863e-05,0.000157810492143292,2.25560517886949e-05,0.000328858508626663,6.21224122132662e-05,0,0,0,0.00055656561908649,0,7.76988702584264e-05,0,0,2.4548311076198e-05,0.000165761883054992,0.00100731019397916,0.000138232285532609,0.000134755755193711,0,0,0,0,0,0,3.01589376011581e-05,0,0,0,4.7673531655225e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000117808757117612,0,0,0,0,0,0,0,0.000327952483329082,4.31573950196366e-05,0,0,0,0,0,0,0,0
"Anaerolineaceae bacterium",0,0,0,0,0,8.11866236918805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Bacteroidales genomosp.",0,1.52427406447679e-05,0,0,0,6.49492989535044e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55397740516853e-05,2.13019768234492e-05,0,0,4.14404707637479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64391648143425e-05,4.31573950196366e-05,0,0,0,0,0,0,0,0
"Bacteroidales oral",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,2.07202353818739e-05,9.59343041884917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bacteroides sp.",0,7.62137032238396e-05,2.67215348849638e-05,6.6577896138482e-05,0,0.000146135922645385,0,1.87772269791197e-05,0.00015356479736427,3.06536899379263e-05,0.00074468085106383,9.0255422846656e-05,0.000193466364490631,0.000320813068641164,0.000293076628266114,4.51121035773898e-05,0.000105704520629999,0.000248489648853065,0,0.000313342106912327,0.000103252452245741,0.000148417498423064,0,0.000217556836723594,2.13019768234492e-05,0.000269954107801674,2.4548311076198e-05,6.21607061456218e-05,0.000278209482146626,8.29393713195654e-05,0.000112296462661426,0.00106990014265335,0,0,0,0.000186811133943583,0,2.01059584007721e-05,0,0,0,0,3.55669369753877e-05,0,0,0,0,0,0,0,0,0,0,0,0.000785391714117416,0.000141188097843352,4.47908268386634e-05,0,0,0,5.26398905090277e-05,0.000454968910457785,0.000109317494443027,0.000302101765137456,0,0,0,0,0,0,0,0
"Bacteroidetes oral",0,3.04854812895359e-05,2.67215348849638e-05,0,0,3.24746494767522e-05,0,1.87772269791197e-05,0.000376931775348662,0,0,0,5.52761041401802e-05,3.84975682369397e-05,9.01774240818811e-05,0,3.52348402099996e-05,3.10612061066331e-05,0,0,6.19514713474445e-05,3.7104374605766e-05,0,0.00029525570698202,0,0,0,0,0,0,2.24592925322852e-05,3.96259312093834e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3206043499917e-05,5.00801282051282e-05,0,0,0,0,0,0,0,0.000274887099941096,0.00035297024460838,6.71862402579952e-05,0,0,0,0.000122826411187731,8.6660744849102e-05,3.64391648143425e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Bacteroidetes sp.",0,1.52427406447679e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000270532272245643,0,0.000234898934733331,0,0,0,0,0,0,0,0,0,0,6.21607061456218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bifidobacterium dentium",0,0.000106699184513376,0,0,3.29109758104328e-05,0,0,7.51089079164789e-05,0,0,0,0,0,0,0,0,0,0,0,6.26684213824654e-05,0.000392359318533815,0,0,7.76988702584264e-05,0.000106509884117246,0,0,4.14404707637479e-05,0.000105527734607341,0,0.000202133632790567,0,4.0230116265036e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000298854391499253,0,2.07404334750596e-05,0,0,0,0.000559910414333707,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0.00180261378999549,0,0,0,0,0
"Brevibacillus agri",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.31189603044859e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134989200863931,8.01431891646408e-05,0.292496405738582,0
"Brooklawnia cerclae",0,0,0,0,0,0,0,0,8.37626167441471e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99949008668526e-05,0,0,0,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11490572749911e-05,0,0,0,0
"Bulleidia extructa",0,0,2.67215348849638e-05,0,0,8.11866236918805e-06,0.000117337445731431,0,0,0,0,0,2.76380520700901e-05,1.28325227456466e-05,2.25443560204703e-05,0,0,0,0,0.000689352635207119,0,0,0,0,0,5.99898017337053e-05,0,0,0.00023024233005238,0,0,0,0,0,4.84566555216359e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000129991117273653,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Campylobacter concisus",0.00157172915557584,0.000137184665802911,0,0.00064358632933866,4.93664637156492e-05,8.11866236918805e-05,0.000368774829441641,0.000469430674477993,0.000181485669612319,0.0018698750862135,0.00365248226950355,0.00207587472547309,0.000304018572770991,0.00082128145572138,0.000879229884798341,0.000281950647358686,0.00149160823555665,0.00399136498470236,0.000457833531727864,6.26684213824654e-05,0.000206504904491482,0.00170680123186524,7.76719138359569e-05,0.000947926217152803,0.000639059304703477,0.000689882719937611,0.00132560879811469,0.00132609506443993,0.000124714595445039,0.000276464571065218,8.98371701291409e-05,0.00344745601521636,0,0,0,0.000560433401830749,0.000129769011160135,0.000593125772822776,0,0,1.86167737131155e-05,0,0.00188504765969555,0,0,6.6412086999834e-05,0.000200320512820513,0,0,0,0,0.000559910414333707,0,0,0.000314156685646966,0.000211782146765028,2.23954134193317e-05,0,0,0,7.01865206787037e-05,0.000454968910457785,0.000710563713879678,0.000625782227784731,0,0,0,0,0,0,0,0
"Campylobacter gracilis",2.53504702512232e-05,0,0,0,0,0,0,0,2.7920872248049e-05,0,1.77304964539007e-05,3.00851409488853e-05,0,0,0,0,0,3.10612061066331e-05,0,0,4.13009808982963e-05,0,0,3.10795481033706e-05,0,0,0,0,0,0,0,0,0,0,0,0,1.85384301657336e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85391714117416e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"candidate division",2.53504702512232e-05,0,0,2.21926320461607e-05,0,8.11866236918805e-06,0,0,1.39604361240245e-05,0,0,0,0,1.28325227456466e-05,0,0,0,0,0,6.26684213824654e-05,0,0,0,0,0,2.99949008668526e-05,0,0,8.63408737696426e-05,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000265648347999336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75466301696759e-05,0.000324977793184132,0,8.63147900392732e-05,0,0,0,0,0,0,0,0
"Candidatus Saccharibacteria",0.00258574796562476,7.62137032238396e-05,0.00868449883761323,0.0114735907678651,4.93664637156492e-05,0.000194847896860513,0,0.00632792549196335,0.00268040373581271,0.003325925358265,0.000514184397163121,0.00445260086043503,0.000525122989331712,0.00311830302719212,0.000879229884798341,0.000259394595569991,0.000140939360839999,0.000124244824426532,0.00293013460305833,0.000626684213824654,0.000351058337635519,0.00274572372082669,0,0.000808068250687635,0.00202368779822768,0.0108581541138007,0.000417321288295365,8.28809415274958e-05,0.00181315834916249,0.00320698902435653,0.000741156653565413,0.00170391504200349,4.0230116265036e-05,0.000541919030921262,0,0.00336260041098449,9.26921508286678e-05,0.00327727121932585,0.00235580828594639,0.000131648235913639,0,0.0187356979405034,0.00117370892018779,0,0,0.00365266478499087,0,2.07404334750596e-05,0,1.89356880913458e-05,0,0,0,2.61896655579708e-05,0.00270960141370509,0.000476509830221312,0,0,4.18369780314028e-06,0.00138788492120862,0.000701865206787037,0.0055679528565548,0.00916444995080713,0.00433731819947348,0,0.000298295128611092,0,0.00170757737459979,0.000404967602591793,0.000801431891646408,0,0
"Capnocytophaga gingivalis",2.53504702512232e-05,0.00153951680512156,0,2.21926320461607e-05,0,7.30679613226925e-05,0,1.87772269791197e-05,0.000362971339224637,3.06536899379263e-05,5.31914893617021e-05,0,0.000165828312420541,7.69951364738794e-05,0.000202899204184232,0,1.17449467366665e-05,1.55306030533166e-05,0,0.000376010528294792,8.26019617965927e-05,7.4208749211532e-05,5.17812758906379e-05,1.55397740516853e-05,0,8.99847026005579e-05,0.000196386488609584,0,2.87802912565475e-05,8.29393713195654e-05,0,0.00384371532731019,0,0,0,0,5.56152904972007e-05,5.02648960019302e-05,0,0,0,0,0.000213401621852326,0,0,0,0.000100160256410256,0,0,0,0,0,0,0,0.000785391714117416,0.00035297024460838,2.23954134193317e-05,0,0,0,5.26398905090277e-05,0.00023831704833503,3.64391648143425e-05,6.47360925294549e-05,0,0,0,0,0,0,0,0
"Capnocytophaga leadbetteri",7.60514107536695e-05,0.0157152656047557,2.67215348849638e-05,8.87705281846427e-05,0,0.000495238404520471,1.67624922473473e-05,3.75544539582394e-05,0.000558417444960981,3.06536899379263e-05,0.000354609929078014,3.00851409488853e-05,0.000248742468630811,6.41626137282328e-05,0.0008341411727574,0,0,0.000295081458013015,0,0.000564015792442188,8.26019617965927e-05,0.00018552187302883,0.000207125103562552,0.000170937514568538,4.26039536468984e-05,0.000119979603467411,0.000343676355066771,8.28809415274958e-05,4.79671520942459e-05,0.000110585828426087,2.24592925322852e-05,0.000317007449675067,0,0,0,0.000373622267887166,0.000129769011160135,3.01589376011581e-05,0,0,0,0,0.000391236306729264,0,0,0,0.000200320512820513,0,0,0,0,0,0,0,0.00133516591399961,0.00051180685468215,8.95816536773269e-05,0,0,0,8.77331508483796e-05,0.000649955586368265,0.000309732900921911,0.000172629580078546,0,0,0,0,0,0,0,0
"Capnocytophaga ochracea",0,1.52427406447679e-05,0,0,0,1.62373247383761e-05,0,0,5.58417444960981e-05,0,0,0,0,0,2.25443560204703e-05,0,2.34898934733331e-05,1.55306030533166e-05,0,6.26684213824654e-05,0,0,0,6.21590962067412e-05,0,0,0,2.07202353818739e-05,0,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100160256410256,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,0,3.64391648143425e-05,0,0,0,0,0,0,0,0,0
"Capnocytophaga sp. oral taxon 863 str. F0517",0,0.000213398369026751,0,0,0,0,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,8.82425611520949e-05,0,0,0,0,3.50932603393518e-05,0,0,0,0,0,0,0,0,0,0,0
"Capnocytophaga sputigena",0.000126752351256116,0.00289612072250591,0,2.21926320461607e-05,0,0.000129898597907009,0,0,6.98021806201226e-05,0,0,0,0,1.28325227456466e-05,0.000112721780102351,0,1.17449467366665e-05,0,0,0,2.06504904491482e-05,0,5.17812758906379e-05,9.32386443101117e-05,0,2.99949008668526e-05,2.4548311076198e-05,0,9.59343041884917e-06,2.76464571065218e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000248968558827714,0,0,0,0,0,0,0,0,0,0,0,0.00051050461417632,0.000264727683456285,4.47908268386634e-05,0,0,0,5.26398905090277e-05,2.16651862122755e-05,5.46587472215137e-05,0,0,0,0,0,0,0,0,0
"Cardiobacterium hominis",2.53504702512232e-05,3.04854812895359e-05,0,2.21926320461607e-05,0,3.24746494767522e-05,0,1.87772269791197e-05,2.7920872248049e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.7104374605766e-05,2.5890637945319e-05,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,3.70768603314671e-05,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,3.52970244608379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cardiobacterium valvarum",0,3.04854812895359e-05,0,0,0,3.24746494767522e-05,0,0,0,1.53268449689631e-05,0,3.00851409488853e-05,0,0,4.50887120409406e-05,0,0,1.55306030533166e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catonella sp. oral clone FL037",0,0,8.01646046548914e-05,0,0,2.43559871075642e-05,0,0,0,0,0,0,2.76380520700901e-05,0,4.50887120409406e-05,0,0,1.55306030533166e-05,0,0,0,7.4208749211532e-05,2.5890637945319e-05,0,2.13019768234492e-05,2.99949008668526e-05,0,4.14404707637479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11338739507754e-05,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Coriobacteriaceae bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17449467366665e-05,0,0,0,0,0,0,0,4.26039536468984e-05,0,0,0,0,0,0,0,0,0,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium accolens",0,0,0,0,0,0,1.67624922473473e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55397740516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63609919278598e-05,0,0,0,0,0,0,0,0,0,1.75466301696759e-05,0,0,0,0,0,0,7.11490572749911e-05,0,0,0,0
"Corynebacterium durum",5.07009405024463e-05,0,0.000133607674424819,4.43852640923214e-05,0,4.05933118459403e-05,0,1.87772269791197e-05,0.000111683488992196,1.53268449689631e-05,0,3.00851409488853e-05,0,1.28325227456466e-05,0.000112721780102351,0.000180448414309559,1.17449467366665e-05,9.31836183198994e-05,0,0,0,3.7104374605766e-05,5.17812758906379e-05,0.000139857966465168,0,0,0,0,9.59343041884917e-06,0,2.24592925322852e-05,0,0,0,9.69133110432718e-05,0,0.000129769011160135,1.0052979200386e-05,0,0,0,4.7673531655225e-05,0,0,0,0.000199236260999502,0,0,0,0,0,0,0,1.30948327789854e-05,0.000314156685646966,0.000123539585612933,6.71862402579952e-05,0,0,8.67428075755385e-05,0.000245652822375463,0,0,0.000107893487549092,0,0,0,0,0,0,0,0
