"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"Beijerinckiaceae",0,0,0,0,0.00077340793154517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.26684213824654e-05,0,0,0,0,0,0,0,0,1.91868608376983e-05,0,0,0,0,0,0,0,0,0,0,0,0.949883645164293,0,0,0,0,0,0,3.11106502125894e-05,4.38263308595804e-05,0,0,0,0,0,0,0,2.23954134193317e-05,1.37421154612541e-05,4.18369780314028e-06,0,1.75466301696759e-05,2.16651862122755e-05,0,4.31573950196366e-05,0,0,0,0,0.000404967602591793,0,0,0
"Bifidobacteriaceae",2.53504702512232e-05,0.000106699184513376,0,0,3.29109758104328e-05,0,0,9.38861348955986e-05,0.000767823986821348,0,1.77304964539007e-05,3.00851409488853e-05,0,1.28325227456466e-05,0,0,1.17449467366665e-05,0,0,0.000313342106912327,0.000392359318533815,0,0,7.76988702584264e-05,0.000234321745057941,0,0,6.21607061456218e-05,0.00011512116502619,0,0.000202133632790567,0,0.00010057529066259,0,0,0.000373622267887166,0,0,0,0,0,0,0,0,0,0.000398472521999004,5.00801282051282e-05,2.07404334750596e-05,0,0,0,0.000559910414333707,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0.00180261378999549,0,0,0,0,0
"Brevibacillaceae",0,0,0,0,0,0,0,0,0,0,0,0,0,1.28325227456466e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26849832824538e-05,0,0,0,0,0,0,0,0,0,2.11407551477739e-05,3.3206043499917e-05,0,0,0,0.904835543548927,3.63609919278598e-05,0,0,0.733690385773774,0.000117808757117612,0,0,1.37421154612541e-05,1.25510934094209e-05,2.89142691918462e-05,0,0,0,0,0,0.000711319152841835,5.63316809373592e-05,0,0.000539956803455724,0.000160286378329282,0.844269064880242,0
"Bulleribasidiaceae",0,0,0,0,0,0,0,0,0,0,1.77304964539007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24592925322852e-05,3.96259312093834e-05,2.0115058132518e-05,1.5938795027096e-05,0,0,9.26921508286678e-05,0,0,0,0,0,0,0,4.22815102955478e-05,0,0,0,1.46087769531935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burkholderiaceae",0.000405607524019571,0.000548738663211645,0,2.21926320461607e-05,0,0.000308509170029146,0,0.000225326723749437,0.000293169158604515,7.66342248448157e-05,0,0.00105297993321099,0.00011055220828036,7.69951364738794e-05,0.00123993958112587,0.000169170388415212,0,0.000465918091599497,0,0.000752021056589585,0.00022715539494063,0.000148417498423064,0.000957953603976802,0.000248636384826965,8.52079072937969e-05,0.000119979603467411,0.00012274155538099,0.000145041647673118,0.00011512116502619,5.52929142130436e-05,0,7.92518624187668e-05,0.00030172587198777,0,0.000266511605368997,0.000747244535774332,0.000537614474806273,5.02648960019302e-05,0.000934199837530463,0,0,0,0.000248968558827714,0,0.000105703775738869,0.000132824173999668,0.000400641025641026,0,8.76526617191609e-05,6.31189603044859e-06,0.000290887935422878,0.00279955207166853,0.000137598899208806,0,0.00102100922835264,0.000141188097843352,0.00544208546089761,4.12263463837623e-05,0,2.89142691918462e-05,0.000175466301696759,0.000519964469094612,0.000127537076850199,0.000194208277588365,0.000334522747546833,0.000183566232991441,0.000168995042812078,0.000142298114549982,0.000809935205183585,8.01431891646408e-05,0,0
"Campylobacteraceae",0.0017491824473344,0.000533495922566878,0.000133607674424819,0.000954283177984909,6.58219516208656e-05,0.000397814456090215,0.000452587290678378,0.000469430674477993,0.000977230528681716,0.00194650931105832,0.00604609929078014,0.00213604500737086,0.000801503510032613,0.00102660181965173,0.00126248393714634,0.000327062750936076,0.00207885557238998,0.0045970585037817,0.000457833531727864,0.000125336842764931,0.000309757356737223,0.00192942747949983,7.76719138359569e-05,0.0010567046355146,0.000702965235173824,0.00125978583640781,0.00157109190887667,0.00196842236127802,0.000268616051727777,0.000359403942384783,0.000134755755193711,0.00677603423680456,0,0,0,0.000560433401830749,0.000185384301657336,0.000663496627225478,0,0,1.86167737131155e-05,0,0.00206288234457249,0,0,6.6412086999834e-05,0.000200320512820513,0,0,0,0,0.000559910414333707,0,0,0.00149224425682309,0.000758886025908016,6.71862402579952e-05,0,0,0,0.000157919671527083,0.00101826375197695,0.000929198702765733,0.000776833110353459,0,0,0,0,0,0,0,0
"Candidatus Saccharibacteria bacterium UB2523",0,6.09709625790717e-05,0.000320658418619566,0,8.2277439526082e-05,3.24746494767522e-05,0,0,0.000600298753333054,0,0,0,2.76380520700901e-05,3.84975682369397e-05,0.000946862952859752,1.12780258943475e-05,0.000434563029256662,3.10612061066331e-05,0,0,4.13009808982963e-05,0.00055656561908649,0,0,0,8.99847026005579e-05,0,0.00383324354564668,0.00336729407701606,0.00030411102817174,0.000202133632790567,0,0,0,0,0.000373622267887166,0,1.0052979200386e-05,0,0,0,0,0,0,0,0.00119541756599701,0,0,0,0,0,0,0,0,0.000196347928529354,0,2.23954134193317e-05,0,0,0,7.01865206787037e-05,0,0.000765222461101192,4.31573950196366e-05,0,0,0,0,0,8.01431891646408e-05,0,0
"Cardiobacteriaceae",2.53504702512232e-05,6.09709625790717e-05,0,2.21926320461607e-05,0,6.49492989535044e-05,0,1.87772269791197e-05,2.7920872248049e-05,1.53268449689631e-05,0,3.00851409488853e-05,0,0,4.50887120409406e-05,0,0,1.55306030533166e-05,0,0,0,3.7104374605766e-05,2.5890637945319e-05,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,3.70768603314671e-05,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,3.52970244608379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Carnobacteriaceae",0.00471518746672751,0.00736224373142291,0.00352724260481522,0.0027075011096316,0.0191706434095771,0.0237470874298751,0.000972224550346145,0.0223073456511942,0.00695229718976421,0.00934937543106752,0.00129432624113475,0.00737085953247691,0.0153667569509701,0.00759685346542277,0.0115877989945217,0.00702621013217846,0.00549663507275995,0.00509403780148783,0.000915667063455728,0.0336529422823839,0.0103871966959215,0.0038217505843939,0.00554059652029826,0.0115615918944539,0.00353612815269257,0.0157773178559645,0.00390318146111548,0.00797729062202147,0.00147738828450277,0.0051975339360261,0.00925322852330152,0.000554763036931368,0.00130747877861367,0.00173732865795346,0.00285894267577652,0.00261535587521016,0.0152571280263987,0.00965086003237059,0.012591389114541,0.00118483412322275,0.00135902448105743,0.0153508771929825,0.0227984066012235,0,0,0.0019591565664951,0.000250400641025641,0,0,7.5742752365383e-05,0,0,0.00302717578259374,0.000405939816148548,0.0430787355193403,0.00960079065334792,0.0168189554779181,0,5.43880714408237e-05,0.060344079803383,0.00766787738414837,0.0202569491084776,0.00535655722770834,0.0144793060290881,0,0.00130790941006402,0.000450653447498873,7.11490572749911e-05,0.00607451403887689,0.00579702401624235,0,0
"Caulobacteraceae",0.00314345831115167,1.52427406447679e-05,0.000507709162814312,0,0.00255060062530854,8.11866236918805e-06,0,3.75544539582394e-05,0.00269436417193673,6.13073798758525e-05,1.77304964539007e-05,0,0.000276380520700901,7.69951364738794e-05,0,0,0,0,9.15667063455728e-05,0,0,3.7104374605766e-05,0,4.66193221550559e-05,0,0.0219562674345361,0,0,0.0046048466010476,5.52929142130436e-05,0.000359348680516564,0,0,7.96939751354798e-05,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,3.11106502125894e-05,2.9217553906387e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00446302835972875,5.46587472215137e-05,0,5.57537912578055e-05,0,5.63316809373592e-05,0.000142298114549982,0,0,0,0.0636363636363636
"Cellulomonadaceae",0,0,2.67215348849638e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,1.7648512230419e-05,0,0,0,0,1.75466301696759e-05,0,0,0,0,0,0,0,0,0,0,0
"Chitinophagaceae",2.53504702512232e-05,0,0,0,0,0,0,0,0,0,0,0,2.76380520700901e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.99949008668526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6660744849102e-05,0,0,0,0,0,0,0,0,0,0
"Clostridiales bacterium canine oral taxon 260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000152684307576665,0,0,0,0,0,0,0,0,0,0,4.14404707637479e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clostridiales bacterium feline oral taxon 148",0,1.52427406447679e-05,5.34430697699276e-05,6.6577896138482e-05,0,2.43559871075642e-05,0,0,0,0,0,0,5.52761041401802e-05,0,2.25443560204703e-05,0,5.87247336833327e-05,1.55306030533166e-05,0,0,0,0,0,0,2.13019768234492e-05,2.99949008668526e-05,0,0.000124321412291244,0,0,0,0,0,0,0,0,0,0,0,0,1.86167737131155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05940489216759e-05,0,0,0,0,0,0,3.64391648143425e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Clostridiales bacterium oral taxon 075",0.000177453291758562,4.57282219343038e-05,0.000748202976778986,0.000776742121615624,1.64554879052164e-05,0.000259797195814018,0,0,4.18813083720735e-05,0.000689708023603341,0.00152482269503546,0,2.76380520700901e-05,1.28325227456466e-05,0.000202899204184232,0,1.17449467366665e-05,1.55306030533166e-05,0.00164820071422031,0,0.000123902942694889,0.000408148120663426,0,0,4.26039536468984e-05,0.000779867422538168,4.90966221523959e-05,4.14404707637479e-05,0.000623572977225196,0,6.73778775968557e-05,0.000198129656046917,0,0,0,0,0,1.0052979200386e-05,0,0,0,0,0.000142267747901551,0,0,0.000132824173999668,0,0,0,0,0,0,0,0,0.000431965442764579,5.29455366912569e-05,0,0,0,8.67428075755385e-05,0.000140373041357407,0.000541629655306887,0.000218634988886055,0,0,0,0,0,0,0.000106857585552854,0,0
"Comamonadaceae",0,0.00051825318192211,0,0,0,0,0,1.87772269791197e-05,0,0,0,0,0,0,0,0,0,3.10612061066331e-05,0,0,0,0,0.000129453189726595,0,0,0,0,0,0,0,0,0,6.0345174397554e-05,3.18775900541919e-05,7.26849832824538e-05,0,0,0,0.000284321689683184,0,0,9.534706331045e-05,0,1.87853399207259e-05,4.22815102955478e-05,0.000166030217499585,0.000100160256410256,2.07404334750596e-05,0,0,0.000254526943495019,0.00223964165733483,0,0,0.000314156685646966,7.05940489216759e-05,0,9.61948082287787e-05,4.18369780314028e-06,0,8.77331508483796e-05,0,0,2.15786975098183e-05,0.000278768956289028,0.000137674674743581,0.000112663361874718,0.000284596229099964,0.000269978401727862,5.34287927764272e-05,1.52947294362363e-05,0
"Corynebacteriaceae",0.000152102821507339,0.000121941925158143,0.000133607674424819,0.000399467376830892,1.64554879052164e-05,0.000121779935537821,8.38124612367367e-05,5.63316809373592e-05,0.00117267663441806,0.000306536899379263,3.54609929078014e-05,0.000300851409488853,0,0.000731453796501854,0.000473431476429876,0.000394730906302161,0.00030536861515333,0.000885244374039044,0.000366266825382291,0.000940026320736981,0.000702116675271038,0.000333939371451894,0.000233015741507871,0.000932386443101117,0.000106509884117246,0.000119979603467411,9.81932443047918e-05,0.00242426753967925,0.000134308025863888,5.52929142130436e-05,6.73778775968557e-05,7.92518624187668e-05,0,1.5938795027096e-05,0.000193826622086544,0.00242854474126658,0.000815690927292277,4.02119168015441e-05,0,0,0,4.7673531655225e-05,7.11338739507754e-05,0,0,0.000199236260999502,0.000100160256410256,1.03702167375298e-05,0,0,3.63609919278598e-05,0,0,1.30948327789854e-05,0.000706852542705674,0.000335321732377961,0.000268744961031981,0,0,0.000231314153534769,0.0014563703040831,0.000129991117273653,0.000109317494443027,0.00025894437011782,0,0,5.63316809373592e-05,0.000213447171824973,0.000269978401727862,0,0,0
"Defluviitaleaceae",0,0,0,0,0,4.05933118459403e-05,0,0,5.58417444960981e-05,0,0,0,0,1.28325227456466e-05,9.01774240818811e-05,0,0.000176174201049998,0,0,6.26684213824654e-05,0,0.00018552187302883,0,0,0,0,0,8.28809415274958e-05,6.71540129319442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000157078342823483,5.29455366912569e-05,0,0,0,0,0,2.16651862122755e-05,3.64391648143425e-05,8.63147900392732e-05,0,0,0,0,0,0,0,0
"Desulfomicrobiaceae",0,0.000106699184513376,0,0,0,3.24746494767522e-05,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,2.07202353818739e-05,1.91868608376983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eggerthellaceae",0,0,2.67215348849638e-05,0,0,8.11866236918805e-06,3.35249844946947e-05,1.87772269791197e-05,0.000725942678449275,0,0,0,0,0,2.25443560204703e-05,0,2.34898934733331e-05,4.65918091599497e-05,0,0.000250673685529861,0,0,0,1.55397740516853e-05,4.26039536468984e-05,0.000119979603467411,0,2.07202353818739e-05,0.000825035016021029,0,2.24592925322852e-05,0,0,0,4.84566555216359e-05,0.000373622267887166,0,0,0,0,0,9.534706331045e-05,3.55669369753877e-05,0,0,0.000132824173999668,0,0,0,0,0,0,0,0,7.85391714117416e-05,5.29455366912569e-05,0,0,0,2.89142691918462e-05,0,0,1.82195824071712e-05,0,0,0,0,0,0,5.34287927764272e-05,0,0
"Enterobacteriaceae",0,0,0,0,0,0,0,0,1.39604361240245e-05,0,0,0,0,0,0,0,0.000187919147786665,4.65918091599497e-05,0,0,0,0,0,1.55397740516853e-05,0,0,0,0,0,0,2.24592925322852e-05,3.96259312093834e-05,2.0115058132518e-05,3.18775900541919e-05,0,0.305062581729871,0,2.01059584007721e-05,0,0,1.86167737131155e-05,4.7673531655225e-05,0,5.63560197621776e-05,0,6.6412086999834e-05,0,0,2.9217553906387e-05,1.26237920608972e-05,0,0.00111982082866741,0,0,0,0,0,1.37421154612541e-05,8.36739560628057e-06,0,0,0,1.82195824071712e-05,0,0.000111507582515611,4.58915582478603e-05,0,0.000142298114549982,0.000134989200863931,2.67143963882136e-05,0,0
"Erysipelatoclostridiaceae",0,0.000121941925158143,0,0,0,0,1.67624922473473e-05,0,1.39604361240245e-05,0,0,0,0,0,0,1.12780258943475e-05,0,0.000124244824426532,0,6.26684213824654e-05,0,7.4208749211532e-05,0,0,0,0,0,0.00010360117690937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00014575665925737,4.31573950196366e-05,0,0,0,0,0,0,0,0
"Erysipelotrichaceae",0.000583060815778133,1.52427406447679e-05,0.000908532186088769,0.00066577896138482,0.000115188415336515,0.000227322546337265,0.000301724860452252,0.00416854438936458,0.000809705295193422,0.000980918078013641,0.00136524822695035,6.01702818977707e-05,0.000414570781051351,0.000179655318439052,6.76330680614108e-05,3.38340776830424e-05,0.00125670930082332,0.000155306030533166,0.0020144675396026,0.00213072632700382,6.19514713474445e-05,0.00411858558124003,0.000129453189726595,0.000543892091808985,0.000191717791411043,0.00491916374216383,0.000466417910447761,0.000207202353818739,0.00536272760413669,0.000414696856597827,0.000539023020774846,0.000752892692978285,0.000482761395180432,0.000462225055785783,4.84566555216359e-05,0.000934055669717915,7.41537206629343e-05,0.000412172147215827,0.0025182778229082,0,5.58503211393465e-05,0.00181159420289855,0.000960307298335467,0,0,0.00172671426199568,0,7.25915171627087e-05,0,1.89356880913458e-05,0,0.000559910414333707,0,3.92844983369562e-05,0.00145297467111722,0.000317673220147542,0,0,1.25510934094209e-05,0.00179268468989446,0.000543945535259953,0.000736616331217367,0.00116605327405896,0.000237365672608001,0,0.000642481815470044,0.0398264984227129,0.000782639630024902,0.00202483801295896,0.00347287153046777,1.52947294362363e-05,0
"Eubacteriaceae",0,0,0,0,0,8.11866236918805e-06,0,0,2.7920872248049e-05,0,0,0,0,0,0,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,0,8.63408737696426e-05,2.76464571065218e-05,2.24592925322852e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F082",0,1.52427406447679e-05,0,0,0,0,0,0,0.000139604361240245,0,0,0,0,0.000102660181965173,0,0,0.00166778243660665,0,0,0,0,7.4208749211532e-05,0,0,0,0,0,0.000124321412291244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000182195824071712,8.63147900392732e-05,0,0,0,0,0,0,0,0
"Family XI",0.000380257053768347,9.14564438686076e-05,0.000828367581433878,0.000133155792276964,0.000164554879052164,0.000722560950857737,0.00142481184102452,0.000187772269791197,0.00731526852898885,4.59805349068894e-05,0.00117021276595745,0.00261740726255302,0.000856779614172793,0.000692956228264915,0.000743963748675519,0,0.000246643881469998,4.65918091599497e-05,9.15667063455728e-05,0.0081468947797205,0,0.000222626247634596,0,0.000512812543705615,0.000170415814587594,0.025855604547227,0.000171838177533386,0.000911690356802453,0.00614938889848232,0.00375991816648696,0.00655811341942729,0.000713266761768902,0.000181035523192662,0.00015938795027096,0,0.0240986362787222,0.000278076452486004,8.04238336030883e-05,0,0,0,0.0032418001525553,0.000497937117655428,0,0,0.00109579943549726,0,0,0,1.26237920608972e-05,0,0,0.000206398348813209,0.00017023282612681,0.000903200471235028,7.05940489216759e-05,2.23954134193317e-05,0,0,0.00722856729796154,0.000421119124072222,0.00615291288428624,0.000765222461101192,0.00112209227051055,0,0,0,0,0.000809935205183585,0.00173643576523388,0,0
"Firmicutes oral clone FM046",0,0,0,0,0,2.43559871075642e-05,0,0,0,0,0,0,0,0,0,0,3.52348402099996e-05,0,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,0.000110585828426087,2.24592925322852e-05,7.92518624187668e-05,0,0,0,0,0,1.0052979200386e-05,0,0,0,0,0.000426803243704652,0,0,0,0,0,0,0,0,0,0,0,0.000157078342823483,0,0,0,0,0,0,2.16651862122755e-05,0,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Flavobacteriaceae",0.000329556113265901,0.0286868378934532,2.67215348849638e-05,0.000155348424323125,0,0.00095800215956419,5.0287476742042e-05,5.63316809373592e-05,0.00213594672697575,7.66342248448157e-05,0.000460992907801418,6.01702818977707e-05,0.000635675197612072,0.000320813068641164,0.00202899204184232,2.25560517886949e-05,4.69797869466662e-05,0.000403795679386231,9.15667063455728e-05,0.00169204737732657,0.000330407847186371,0.000333939371451894,0.000569594034797017,0.000776988702584264,8.52079072937969e-05,0.000329943909535379,0.000785545954438335,0.000165761883054992,0.000153494886701587,0.000359403942384783,2.24592925322852e-05,0.0088365826596925,0,0,0,0.000373622267887166,0.000240999592154536,0.000140741708805404,0,0,0,0,0.00113814198321241,0,0,0,0.000500801282051282,0,0,0,0,0,0,0,0.00404476732770469,0.00208252444318944,0.000223954134193317,0,0,0,0.000421119124072222,0.00110492449682605,0.000528367889807966,0.000280523067627638,0,0,0,0,0,0,0,0
"Fusobacteriaceae",0.0391664765381398,0.0560780428321012,0.00264543195361142,0.0651575676875277,0.000822774395260819,0.0304449838844552,0.164071274117036,0.00103274748385158,0.0214571903226257,0.01995555214959,0.308705673758865,0.0913986582027137,0.213061743408325,0.0828211018004029,0.111977816353676,0.0066314792258763,0.0391811423135196,0.0650111043811831,0.00494460214266093,0.00708153161621859,0.00838409912235416,0.049794070720938,0.0514188069594035,0.024242047520629,0.00551721199727335,0.0512312906805843,0.0702818146111547,0.0278065558824748,0.0011895853719373,0.0493212794780349,0.00727681078046042,0.076993184339832,0.00010057529066259,0,0,0.0108350457687278,0.0197063512661748,0.0214530576136238,0,0,1.86167737131155e-05,0,0.029911793996301,3.75706798414517e-05,0,6.6412086999834e-05,5.00801282051282e-05,0,0,0,0,0,0,0,0.0154329471824072,0.00765945430800184,0.00356087073367374,0,4.18369780314028e-06,8.67428075755385e-05,0.00222842203154884,0.0280347509586845,0.0434901432059177,0.0473220836390316,0,9.17831164957206e-05,0,7.11490572749911e-05,0.000269978401727862,5.34287927764272e-05,0,0
"Gemellaceae",0.00816285142089386,0.00221019739349135,0.00419528097693932,0.00281846426986241,0.00116833964127036,0.072183027124451,0.00105603701158288,0.00204671774072405,0.0809984503915902,0.00380105755230286,0.00792553191489362,0.00243689641685971,0.00718589353822343,0.00786633644308135,0.00746218184277566,0.00393603103712726,0.00257214333532997,0.00121138703815869,0.000183133412691146,0.02262330011907,0.00183789364997419,0.00671589180364365,0.00336578293289147,0.0104427281627325,0.00164025221540559,0.0056390413629683,0.00412411626080126,0.00646471343914467,0.00378940501544542,0.00555693787841088,0.0136327905670971,0.00328895229037882,0.000362071046385324,0.00125916480714058,0.00373116247516596,0.00205492247337941,0.00433799265878165,0.00469474128658028,0.0300568643379366,6.58241179568194e-05,0.00335101926836079,0.0134439359267735,0.0853962156779058,1.87853399207259e-05,0,0.00926448613647684,5.00801282051282e-05,0,0,5.68070642740373e-05,0,0.000559910414333707,0.0044031647746818,0.00017023282612681,0.0813665815825643,0.00661819208640712,0.0405356982889904,0,0.000230103379172716,0.0606910510336851,0.0163008194276289,0.0209285698810581,0.00608534052399519,0.00878252988649605,0,0.00252403570363232,0,0.000284596229099964,0.00728941684665227,0.00756017417786445,0.000183536753234835,0
"Helicobacteraceae",0,1.52427406447679e-05,0,0,0,2.43559871075642e-05,0,0,0,0,0,0,2.76380520700901e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lachnospiraceae",0.0445407762313991,0.000624952366435485,0.00793629586083425,0.00608078118064802,0.000921507322692118,0.000844340886395557,0.00636974705399199,0.00159606429322518,0.00297357289441722,0.0173346616598973,0.0604432624113475,0.00240681127591083,0.00599745729920955,0.00364443645976362,0.00658295195797732,0.000552623268823025,0.0504445462339828,0.0156548478777431,0.0586026920611666,0.00438678949677258,0.000206504904491482,0.060888278728062,0.00828500414250207,0.0112507964134201,0.0041538854805726,0.0375236209844326,0.00689807541241163,0.00256930918735237,0.0117327654022525,0.00171408034060435,0.0176754632229085,0.0355840862260263,0.000362071046385324,0.00204016576346828,7.26849832824538e-05,0.0128899682421072,0.000963998368618145,0.00429262211856484,0.0106417546709992,0.000197472353870458,0,0.0203565980167811,0.0144401764120074,0,0,0.0066412086999834,0.000150240384615385,0,0,0,0,0.00671892497200448,0.000137598899208806,0,0.0133123895542902,0.00164131163742896,8.95816536773269e-05,0,5.43880714408237e-05,0.00231314153534769,0.00215823551087014,0.00448469354594103,0.0133185147396422,0.00401363773682621,0,0.000458915582478603,0.000112663361874718,0.0215581643543223,0.0017548596112311,0.00499559212459594,4.58841883087088e-05,0
"Lactobacillaceae",0,0.000381068516119198,2.67215348849638e-05,0,4.93664637156492e-05,0,0.000620212213151851,0.000131440588853838,0.000935349220309643,1.53268449689631e-05,0,0,0,2.56650454912931e-05,0.00184863719367856,3.38340776830424e-05,0,0,0,0.00451212633953751,0.000206504904491482,0,0,0,0.000298227675528289,0,0,0.00138825577058555,0.00128551967612579,0.000110585828426087,0.000336889387984278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000651041666666667,0,0,0,0,0,0,0,0,0,0.000268744961031981,2.74842309225082e-05,0,0,0,0,0.000200415406478883,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Lentimicrobiaceae",0,0.000670680588369789,0,0.00215268530847759,0,0.000211085221598889,0.000117337445731431,0,0.00015356479736427,0,0,0,2.76380520700901e-05,2.56650454912931e-05,0.000338165340307054,3.38340776830424e-05,0,0,0,0,4.13009808982963e-05,0.00103892248896145,0,0,6.39059304703477e-05,2.99949008668526e-05,0,2.07202353818739e-05,2.87802912565475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,3.52970244608379e-05,0,0,0,0,8.77331508483796e-05,0,0.000163976241664541,0,0,0,0,0,0,0,0,0
