"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"Cyanobacteriia",0,0,0,0,0,0,1.67624922473473e-05,0,9.77230528681716e-05,0,0,0,2.76380520700901e-05,0,0,1.12780258943475e-05,0,0.000108714221373216,0,0,0,0,0,3.10795481033706e-05,0,0,0,0,0,0,0,0,2.0115058132518e-05,0,0,0,1.85384301657336e-05,0,0,0,0,0,0,0,0,3.3206043499917e-05,0,0,0,0,0.000181804959639299,0.00111982082866741,0,0,0,0,0,0,0,0.000231314153534769,0,0,0,0,0,9.17831164957206e-05,0,0.000213447171824973,0,0,0,0
"Desulfovibrionia",0,0.000106699184513376,0,0,0,3.24746494767522e-05,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,2.07202353818739e-05,1.91868608376983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Fusobacteriia",0.0640606383248409,0.0948708177730356,0.025091521256981,0.1251442521083,0.00519993417804838,0.0520487444488646,0.165998960725481,0.0122990836713234,0.0305035529309936,0.0479576979078857,0.318581560283688,0.121333373446855,0.234287767398154,0.124064829904911,0.186171292017044,0.0198380475481572,0.0536744065865661,0.144279302365311,0.209962457650398,0.0537068371247728,0.109922560660816,0.0787725872880413,0.0772835542667771,0.0408229864337773,0.0177871506475801,0.0629293020186568,0.0894540455616654,0.0700343955907339,0.0034920086724611,0.0606563268917088,0.0206625491297024,0.162783325408147,0.00295691354548015,0.00575390500478164,0.00356156418084024,0.0173734354567532,0.051073375106596,0.0721502317211706,0.036961819658814,0.00138230647709321,0.00053988643768035,0.0309877955758963,0.0613173993455684,5.63560197621776e-05,0,0.00750456583098124,0.00325520833333333,0,0,5.68070642740373e-05,0,0.00111982082866741,0.00206398348813209,0.000680931304507241,0.0320047123502847,0.0116303695598461,0.00492699095225298,0,0.000188266401141313,0.0157582767095562,0.00505342948886666,0.0426804168381827,0.0692890718944722,0.0644555694618273,0,0.00128496363094009,0.000788643533123028,0.0384204909284952,0.00121490280777538,0.00144257740496353,0.000275305129852253,0
"Gammaproteobacteria",0.0405607524019571,0.478362929654752,0.00579857307003714,0.0332001775410564,0.422823761724535,0.246352690930642,0.00122366193405636,0.108307045215563,0.665605673521241,0.0204000306536899,0.00950354609929078,0.1147146424381,0.149964070532309,0.121280172469106,0.0547376964177018,0.148960166012541,0.000634227123779994,0.0692664896177919,0.0101639044043586,0.0453719370809049,0.146226122870418,0.0159548810804794,0.313923985086993,0.0177308821929729,0.0200664621676892,0.00941839887219173,0.189807541241163,0.0414611909991298,0.65646885013143,0.176550275082248,0.0611341942728804,0.0376446346489143,0.00239369191776964,0.000127510360216768,0.000460338227455541,0.595180272744256,0.306495865930073,0.0538638625556684,0.00227457351746548,0.000789889415481833,1.86167737131155e-05,0.000238367658276125,0.152013088632807,0.000112712039524355,0.000147985286034417,0.000498090652498755,0.000801282051282051,0.000176293684538007,0.000175305323438322,3.15594801522429e-05,0.000581775870845757,0.013437849944009,0.000206398348813209,0,0.0850186530532103,0.0326144506018143,0.296560064498791,0.00023361596284132,1.67347912125611e-05,0.000289142691918462,0.00798371672720254,0.132374287757003,0.11277921510039,0.0933926028224936,0.00111507582515611,0.000413024024230743,0.000337990085624155,0.000996086801849876,0.00148488120950324,0.000507573531376059,1.52947294362363e-05,0.290909090909091
"Gracilibacteria",0.000456308464522017,0.0246475116225897,2.67215348849638e-05,0.000133155792276964,0,0.000966120821933378,5.0287476742042e-05,1.87772269791197e-05,0,0.000751015403479194,0.00104609929078014,0,0.0441932452600741,8.9827659219526e-05,0.000901774240818811,0.00053006721703433,0,0,0,0,0,0,0,0.000124318192413482,0,0.000869852125138726,0.000760997643362137,0,0.000335770064659721,0.000221171656852174,4.49185850645705e-05,0.0021398002853067,0,0,0,0.0011208668036615,0,0.000351854272013511,0,0,0,0,0.00152937828994167,0,0,0,0,0,0,6.31189603044859e-06,0,0,0,0,0.00329864519929315,0.00148247502735519,0,0,0,0,0.000403572493902546,0.00199319713152935,0.000491928724993623,0.0207155496094256,0,0,0,0,0,0,0,0.00909090909090909
"Negativicutes",0.0695870408396076,0.00260650865025532,0.0294738529781151,0.0913226808699512,0.000839229883166036,0.010359413183084,0.104346514239737,0.0164864052876671,0.0121176585556533,0.0829642118169975,0.0935106382978723,0.115647281807515,0.0544193245260074,0.0593375851758697,0.0486732646481953,0.0869874137231019,0.127843745228615,0.0880895805184115,0.135518725391448,0.013599047439995,0.029406298399587,0.114021743163519,0.0276512013256007,0.0580721356311479,0.243992842535787,0.0545907195776718,0.0912215239591516,0.111764949649828,0.0260077898655001,0.085621077658898,0.0311285794497473,0.121889364400063,0.00400289656837108,0.00129104239719477,0,0.0212964692695685,0.0332950205776575,0.0619162988951776,0.0359870024370431,0.000526592943654555,0.000744670948524621,0.0110602593440122,0.048442168160478,0,6.34222654433216e-05,0.000962975261497593,0.00686097756410256,4.14808669501193e-05,0,0,0.000254526943495019,0.00111982082866741,0.000275197798417613,2.61896655579708e-05,0.0374239151776949,0.00467685574106103,0.00468064140464033,0,0.000556431807817658,0.000346971230302154,0.00191258268849467,0.0137790584310072,0.139343366250046,0.0556298821803116,0,0.000183566232991441,0.00264758900405588,0.00263251511917467,0.00620950323974082,0.00320572756658563,0,0
"Saccharimonadia",0.00851775800441098,0.00129563295480527,0.0207359110707319,0.0245672436750999,0.000641764028303439,0.00211085221598889,0,0.0217815832957789,0.0129552847230947,0.00698904130584719,0.00441489361702128,0.00947681939889888,0.0014095406555746,0.00695522732814044,0.00399035101562324,0.00183831822077863,0.00159731275618665,0.000683346534345929,0.00686750297591796,0.00852290530801529,0.00113577697470315,0.00708693554970131,7.76719138359569e-05,0.00312349458438874,0.00443081117927744,0.0210264255076637,0.00223389630793401,0.0067547967344909,0.0136994186381166,0.00832158358906306,0.00314430095451993,0.00352670787763512,0.00010057529066259,0.00121134842205929,0,0.00952736783112273,0.000240999592154536,0.00695666160666714,0.0045085296506905,0.000131648235913639,0,0.0377574370709382,0.00373452838241571,0,0,0.0130499750954674,0,3.11106502125894e-05,0,2.52475841217943e-05,0,0,0,0.000104758662231883,0.00844296092676222,0.00248844022448908,4.47908268386634e-05,0,4.18369780314028e-06,0.00433714037877693,0.00243898159358495,0.0153606170245033,0.0225922821848923,0.0141772042639506,0,0.000550698698974324,0.00135196034249662,0.00341515474919957,0.000809935205183585,0.00181657895439853,0,0
"Spirochaetia",0,0.000670680588369789,0.000507709162814312,8.87705281846427e-05,0,0.000617018340058292,0.000318487352699599,0,0.00071198224232525,0,5.31914893617021e-05,0,0.000304018572770991,2.56650454912931e-05,0.000608697612552697,3.38340776830424e-05,0.00152684307576665,0.000124244824426532,0,6.26684213824654e-05,0.000371708828084667,0.00115023561277875,0,1.55397740516853e-05,0.000127811860940695,0.000269954107801674,0,0.0042890887240479,9.59343041884917e-05,8.29393713195654e-05,2.24592925322852e-05,7.92518624187668e-05,0,0,0,0,0,2.01059584007721e-05,0,0,0,0,3.55669369753877e-05,0,0,3.3206043499917e-05,0,0,0,0,0,0,0,0,0.000863930885529158,0.000405915781299636,2.23954134193317e-05,0,0,0,8.77331508483796e-05,0.000129991117273653,0.00134824909813067,0.000582624832765094,0,6.88373373717905e-05,0,0,0,0,0,0
"Synergistia",2.53504702512232e-05,6.09709625790717e-05,0.000106886139539855,0,0,6.49492989535044e-05,0.000201149906968168,1.87772269791197e-05,5.58417444960981e-05,0,0,0,0,2.56650454912931e-05,0.000180354848163762,0,0.000540267549886661,0,0,0.000250673685529861,2.06504904491482e-05,0,0,0,2.13019768234492e-05,0,0,4.14404707637479e-05,0.000259022621308928,0,0,3.96259312093834e-05,0,0,0,0,0,0,0,0,0,0,7.11338739507754e-05,0,0,0,0,0,0,0,0,0,0,0,0.000549774199882191,0.000264727683456285,0,0,0,0,1.75466301696759e-05,8.6660744849102e-05,7.28783296286849e-05,6.47360925294549e-05,0,0,0,0,0,0,0,0
"Syntrophomonadia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011512116502619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tremellomycetes",0,0,0,0,0,0,0,0,0,0,1.77304964539007e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24592925322852e-05,3.96259312093834e-05,2.0115058132518e-05,1.5938795027096e-05,0,0,9.26921508286678e-05,0,0,0,0,0,0,0,4.22815102955478e-05,0,0,0,1.46087769531935e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
