"","igraph.degree","igraph.closeness","igraph.betweenness","igraph.cen.degree"
"OTU372",113,0.353574173712529,39.2263707302597,113
"OTU503",182,0.396551724137931,100.959258634839,182
"OTU16",96,0.338235294117647,22.6801288417626,96
"OTU189",149,0.363924050632911,201.53000108124,149
"OTU549",75,0.330697340043134,5.9191716677472,75
"OTU197",149,0.363924050632911,201.53000108124,149
"OTU6",6,0.225379715825576,370.343899033188,6
"OTU51",16,0.273159144893112,31.7898126016948,16
"OTU30",13,0.260033917467496,22.7010056942777,13
"OTU106",24,0.321004884856943,671.062947921451,24
"OTU86",30,0.304434149569821,236.661177126896,30
"OTU83",27,0.302631578947368,76.9783417273651,27
"OTU65",14,0.254847645429363,11.7711903754481,14
"OTU228",5,0.217391304347826,2275,5
"OTU29",133,0.354118552732871,5.92824027165266,133
"OTU122",8,0.305444887118194,0.43510260831284,8
"OTU214",162,0.37953795379538,280.380397418812,162
"OTU254",168,0.393835616438356,194.97077558331,168
"OTU428",161,0.390824129141886,178.315563880992,161
"OTU304",93,0.346124905944319,102.414879900903,93
"OTU13",104,0.348749052312358,26.1866960340759,104
"OTU449",127,0.374592833876221,117.831754745812,127
"OTU334",57,0.331890331890332,47.8138281033661,57
"OTU9",2,0.186764108810394,9.11460823488242,2
"OTU68",13,0.25,2.28002170054839,13
"OTU66",163,0.390161153519932,441.128334311916,163
"OTU62",163,0.390161153519932,441.128334311916,163
"OTU240",168,0.378912685337727,253.87752392442,168
"OTU211",168,0.378912685337727,253.87752392442,168
"OTU359",168,0.378912685337727,253.87752392442,168
"OTU568",165,0.410714285714286,4000.10054644645,165
"OTU577",118,0.351681957186544,376.114463431431,118
"OTU216",118,0.351681957186544,376.114463431431,118
"OTU250",118,0.351681957186544,376.114463431431,118
"OTU231",118,0.351681957186544,376.114463431431,118
"OTU331",168,0.378912685337727,253.87752392442,168
"OTU653",118,0.351681957186544,376.114463431431,118
"OTU619",118,0.351681957186544,376.114463431431,118
"OTU323",118,0.351681957186544,376.114463431431,118
"OTU301",168,0.378912685337727,253.87752392442,168
"OTU236",168,0.378912685337727,253.87752392442,168
"OTU573",168,0.378912685337727,253.87752392442,168
"OTU488",168,0.378912685337727,253.87752392442,168
"OTU424",168,0.378912685337727,253.87752392442,168
"OTU570",168,0.378912685337727,253.87752392442,168
"OTU552",118,0.351681957186544,376.114463431431,118
"OTU500",168,0.378912685337727,253.87752392442,168
"OTU357",168,0.378912685337727,253.87752392442,168
"OTU409",168,0.378912685337727,253.87752392442,168
"OTU229",168,0.378912685337727,253.87752392442,168
"OTU132",168,0.378912685337727,253.87752392442,168
"OTU383",118,0.351681957186544,376.114463431431,118
"OTU563",168,0.378912685337727,253.87752392442,168
"OTU407",168,0.378912685337727,253.87752392442,168
"OTU419",168,0.378912685337727,253.87752392442,168
"OTU583",93,0.350609756097561,336.613383336558,93
"OTU458",168,0.378912685337727,253.87752392442,168
"OTU261",168,0.378912685337727,253.87752392442,168
"OTU139",168,0.378912685337727,253.87752392442,168
"OTU386",168,0.378912685337727,253.87752392442,168
"OTU708",168,0.378912685337727,253.87752392442,168
"OTU317",93,0.350609756097561,336.613383336558,93
"OTU492",118,0.351681957186544,376.114463431431,118
"OTU338",168,0.378912685337727,253.87752392442,168
"OTU464",168,0.378912685337727,253.87752392442,168
"OTU402",168,0.378912685337727,253.87752392442,168
"OTU518",168,0.378912685337727,253.87752392442,168
"OTU486",168,0.378912685337727,253.87752392442,168
"OTU502",168,0.378912685337727,253.87752392442,168
"OTU361",168,0.378912685337727,253.87752392442,168
"OTU358",168,0.378912685337727,253.87752392442,168
"OTU582",168,0.378912685337727,253.87752392442,168
"OTU297",93,0.350609756097561,336.613383336558,93
"OTU350",93,0.350609756097561,336.613383336558,93
"OTU470",57,0.319001386962552,92.2148063223452,57
"OTU194",18,0.267909143855562,46.866095289338,18
"OTU280",25,0.329041487839771,100.012354285726,25
"OTU441",37,0.339985218033999,628.637606162509,37
"OTU99",8,0.252331321996709,181.541502962058,8
"OTU227",2,0.232558139534884,459,2
"OTU452",25,0.333817126269956,322.475900525696,25
"OTU309",29,0.330459770114943,247.714774534321,29
"OTU572",29,0.330459770114943,247.714774534321,29
"OTU555",4,0.210141617176793,98.9529424679673,4
"OTU248",3,0.214252445272473,4.86545727610703,3
"OTU318",21,0.308517773306506,273.169302442096,21
"OTU201",159,0.408525754884547,3617.12295380795,159
"OTU290",159,0.408525754884547,3617.12295380795,159
"OTU217",61,0.347694633408919,66.0191746998907,61
"OTU431",159,0.408525754884547,3617.12295380795,159
"OTU340",25,0.327868852459016,56.2187250250061,25
"OTU316",55,0.349544072948328,219.693041031566,55
"OTU181",30,0.3397341211226,2142.58895596434,30
"OTU394",25,0.317022742935906,103.61562353346,25
"OTU179",10,0.276442307692308,9.12085608648605,10
"OTU110",12,0.283425754775108,592.542914597708,12
"OTU268",98,0.348221044663134,394.410176302538,98
"OTU369",44,0.329277022190408,314.687151706693,44
"OTU265",82,0.346124905944319,216.220806980285,82
"OTU376",9,0.305647840531561,34.6330217397329,9
"OTU235",29,0.30976430976431,2.11350944689685,29
"OTU149",29,0.30976430976431,2.11350944689685,29
"OTU422",3,0.236625514403292,2724,3
"OTU603",6,0.192147034252297,1828,6
"OTU319",53,0.323033707865169,337.737761023496,53
"OTU664",116,0.361351139041634,220.626276727962,116
"OTU200",116,0.361351139041634,220.626276727962,116
"OTU604",116,0.361351139041634,220.626276727962,116
"OTU558",116,0.361351139041634,220.626276727962,116
"OTU521",11,0.124762679685381,25.6597513597514,11
"OTU649",8,0.124492557510149,3.9016317016317,8
"OTU546",9,0.124695039306045,9.64380341880342,9
"OTU781",15,0.141061024225698,3512.08294760796,15
"OTU718",4,0.124022647613912,0,4
"OTU665",11,0.14097456328532,1883.43384254634,11
"OTU772",6,0.140458015267176,531.708333333333,6
"OTU827",13,0.124932102118414,1001.80592185592,13
"OTU750",10,0.140888208269525,837.802958152958,10
"OTU237",5,0.260328239954726,68.8398794220388,5
"OTU277",5,0.260328239954726,68.8398794220388,5
"OTU285",1,0.243128964059197,0,1
"OTU129",29,0.347432024169184,708.104169990041,29
"OTU127",29,0.347432024169184,708.104169990041,29
"OTU349",78,0.337490829053558,648.650045993419,78
"OTU221",32,0.320111343075852,1.33426945882828,32
"OTU835",34,0.307076101468625,196.187877836422,34
"OTU757",9,0.124695039306045,516.090603840605,9
"OTU778",8,0.124492557510149,364.464108114107,8
"OTU815",11,0.140801958983777,923.932789432785,11
"OTU410",2,0.161290322580645,0,2
"OTU314",13,0.275449101796407,1245.20114537114,13
"OTU311",13,0.275449101796407,1245.20114537114,13
"OTU785",13,0.275449101796407,1245.20114537114,13
"OTU804",13,0.275449101796407,1245.20114537114,13
"OTU784",1,0.111084279159623,0,1
"OTU667",10,0.124762679685381,839.713131313128,10
"OTU762",7,0.140586797066015,1586.02083333333,7
"OTU251",2,0.161290322580645,0,2
"OTU258",2,0.161290322580645,0,2
"OTU198",4,0.246252676659529,484.231519617103,4
"OTU283",9,0.318559556786704,217.34176471046,9
"OTU429",16,0.301244269810085,820.746875051549,16
"OTU522",2,0.123489932885906,459,2
"OTU259",20,0.313138189244384,505.885251101854,20
"OTU244",17,0.315500685871056,279.806773108461,17
"OTU628",7,0.28290282902829,82.4527347280766,7
"OTU472",13,0.264367816091954,1.27762507062076,13
"OTU381",7,0.313351498637602,355.209469794447,7
"OTU288",2,0.23970818134445,0.685185185185185,2
"OTU803",8,0.140758873929009,2003.0581030081,8
"OTU385",31,0.329512893982808,1487.60349359749,31
"OTU490",31,0.329512893982808,1487.60349359749,31
"OTU733",31,0.329512893982808,1487.60349359749,31
"OTU479",2,0.181173690429303,459,2
"OTU365",1,0.188756668034469,0,1
"OTU832",3,0.111191684795746,459,3
"OTU789",10,0.16157358623112,13720.4523809524,10
"OTU824",3,0.160446459713987,1932.33982683984,3
"OTU826",11,0.14093137254902,1409.70617160617,11
"OTU831",4,0.124190064794816,0,4
"OTU159",2,0.110603510459245,1.2,2
"OTU292",5,0.239209568382735,114.682715372767,5
"OTU414",15,0.321004884856943,800.044008556921,15
"OTU515",21,0.335766423357664,290.419203790577,21
"OTU744",5,0.111407120368128,9.73003663003663,5
"OTU202",16,0.314637482900137,890.430864572645,16
"OTU592",4,0.195994887089902,0,4
"OTU597",4,0.195994887089902,0,4
"OTU678",4,0.195994887089902,0,4
"OTU561",8,0.243257535695399,1824,8
"OTU137",7,0.262857142857143,46.7257811404614,7
"OTU191",22,0.283600493218249,278.840384484192,22
"OTU243",22,0.283600493218249,278.840384484192,22
"OTU256",22,0.283600493218249,278.840384484192,22
"OTU161",22,0.283600493218249,278.840384484192,22
"OTU219",22,0.283600493218249,278.840384484192,22
"OTU404",1,0.181531176006314,0,1
"OTU544",9,0.220941402497598,17636,9
"OTU753",5,0.124425209629429,85.7193362193364,5
"OTU810",1,0.110950313555234,0,1
"OTU303",2,0.111030654115375,459,2
"OTU322",15,0.319666435024322,8426.0275247754,15
"OTU70",3,0.124796527400977,916,3
"OTU734",2,0.123689163753697,436.695238095238,2
"OTU341",1,0.197679415556511,0,1
"OTU776",4,0.255555555555556,667.41283776982,4
"OTU346",7,0.258426966292135,729.963855611194,7
"OTU694",65,0.314207650273224,396.974568410071,65
"OTU610",65,0.314207650273224,396.974568410071,65
"OTU613",65,0.314207650273224,396.974568410071,65
"OTU732",65,0.314207650273224,396.974568410071,65
"OTU326",65,0.314207650273224,396.974568410071,65
"OTU567",65,0.314207650273224,396.974568410071,65
"OTU475",65,0.314207650273224,396.974568410071,65
"OTU565",65,0.314207650273224,396.974568410071,65
"OTU537",65,0.314207650273224,396.974568410071,65
"OTU296",65,0.314207650273224,396.974568410071,65
"OTU461",65,0.314207650273224,396.974568410071,65
"OTU353",65,0.314207650273224,396.974568410071,65
"OTU446",45,0.318780318780319,1030.51472876191,45
"OTU690",45,0.318780318780319,1030.51472876191,45
"OTU456",45,0.318780318780319,1030.51472876191,45
"OTU457",45,0.318780318780319,1030.51472876191,45
"OTU501",14,0.278787878787879,1.37977049569557,14
"OTU275",3,0.239958268127282,6.47094497781434,3
"OTU780",1,0.109837631327603,0,1
"OTU141",6,0.224828934506354,3.71739130434783,6
"OTU821",1,0.123291342803538,0,1
"OTU834",2,0.123655913978495,0,2
"OTU355",18,0.329749103942652,11074.1765356047,18
"OTU643",2,0.258426966292135,0.244311130912958,2
"OTU586",1,0.203629924745463,0,1
"OTU245",2,0.263610315186246,0,2
"OTU828",3,0.186764108810394,16419,3
"OTU329",14,0.231971759959657,603.433120147515,14
"OTU388",14,0.231971759959657,603.433120147515,14
"OTU392",14,0.231971759959657,603.433120147515,14
"OTU274",5,0.267753201396973,123.367960301483,5
"OTU396",12,0.268534734384121,2607.11141620076,12
"OTU400",12,0.268534734384121,2607.11141620076,12
"OTU462",12,0.268534734384121,2607.11141620076,12
"OTU640",12,0.268534734384121,2607.11141620076,12
"OTU599",12,0.268534734384121,2607.11141620076,12
"OTU434",12,0.268534734384121,2607.11141620076,12
"OTU384",12,0.268534734384121,2607.11141620076,12
"OTU578",14,0.24416135881104,3180.2093423475,14
"OTU67",1,1,0,1
"OTU614",1,1,0,1
"OTU607",1,0.238589211618257,0,1
"OTU377",1,0.205448861098705,0,1
"OTU581",2,0.197340197340197,2724,2
"OTU451",3,0.142326732673267,684,3
"OTU651",3,0.142326732673267,684,3
"OTU3",2,0.110950313555234,0,2
"OTU1",32,0.265588914549654,20.9876078189214,32
"OTU26",1,0.6,0,1
"OTU27",1,0.6,0,1
"OTU38",2,0.256553262688232,0,2
"OTU48",1,1,0,1
"OTU47",3,0.132336018411968,459,3
"OTU41",144,0.374898125509372,1196.41278354209,144
"OTU95",1,0.6,0,1
"OTU144",2,0.179197506817296,1824,2
"OTU413",2,0.191826522101751,0,2
"OTU415",2,0.161290322580645,0,2
"OTU454",4,0.216368767638758,0,4
"OTU507",1,0.109942638623327,0,1
"OTU453",1,0.153435623749166,0,1
"OTU433",1,0.100087032201915,0,1
"OTU627",3,0.111245465538089,22.3380952380952,3
"OTU589",4,0.195994887089902,0,4
"OTU193",6,0.221686746987952,459,6
"OTU668",2,0.111218568665377,0.699206349206349,2
"OTU298",1,0.0999565406345067,0,1
"OTU205",2,0.221686746987952,4.14694797367658,2
"OTU743",2,0.123357468490212,459,2
"OTU790",3,0.188524590163934,0,3
"OTU241",2,0.248648648648649,0,2
"OTU54",1,1,0,1
"OTU468",1,1,0,1
"OTU611",3,0.165467625899281,2275,3
