"","P01-A06-HLM094","P01-A07-HLM102","P01-A09-HLM053","P01-A11-HLM137","P01-A12-HLM131","P01-B10-HLM020","P01-C01-HLM080","P01-C09-HLM035","P01-D01-HLM079","P01-D04-HLM073","P01-D06-HLM093","P01-D07-HLM105","P01-D08-HLM086","P01-E02-HLM042","P01-E06-HLM100","P01-E07-HLM103","P01-E10-HLM023","P01-E12-HLM138","P01-F01-HLM066","P01-F06-HLM081","P01-F12-HLM140","P01-G03-HLM067","P01-G05-HLM083","P01-G06-HLM075","P01-H01-HLM063","P01-H04-HLM110","P01-H08-HLM052","P01-H11-HLM124","P01-H12-HLM148","P02-A01-HLM146","P02-A05-HLM167","P02-A09-HLM134","P02-A10-HLM405","P02-A11-HLM413","P02-A12-HLM421","P02-B01-HLM145","P02-B04-HLM001","P02-B08-HLM003","P02-B10-HLM406","P02-B11-HLM414","P02-B12-HLM422","P02-C10-HLM407","P02-C11-HLM415","P02-C12-HLM423","P02-D09-HLM400","P02-D10-HLM408","P02-D11-HLM416","P02-D12-HLM424","P02-E09-HLM401","P02-E10-HLM409","P02-E11-HLM417","P02-E12-HLM425","P02-F09-HLM402","P02-F10-HLM410","P02-F11-HLM418","P02-F12-HLM426","P02-G03-HLM036","P02-G09-HLM403","P02-G10-HLM411","P02-G11-HLM419","P02-G12-HLM427","P02-H02-HLM176","P02-H04-HLM162","P02-H06-HLM152","P02-H09-HLM404","P02-H10-HLM412","P02-H11-HLM420","P02-H12-HLM428","P03-A01-HLM429","P03-B01-HLM430","P03-C01-HLM431","P03-D01-NEC"
"?",2.53504702512232e-05,0,2.67215348849638e-05,0,0.000197465854862597,0.00209461489125052,0,0,0.00198238192961148,0,0,0,2.76380520700901e-05,0,0,0,1.17449467366665e-05,1.55306030533166e-05,0,0.000877357899354515,0,3.7104374605766e-05,0,1.55397740516853e-05,0,0.000629892918203905,0,0,0.00101690362439801,0.00301346382461088,4.49185850645705e-05,0,0.000181035523192662,0.000366592285623207,0.000266511605368997,0,0,0.000361907251213897,0.00016246953696182,6.58241179568194e-05,0.00390952247975426,9.534706331045e-05,0.000106700810926163,0.00201003137151767,0.0060673967274111,0.00152747800099618,0.00200320512820513,8.29617339002385e-05,0.000540524747268159,6.31189603044859e-06,0.000327248927350738,0.0207166853303471,0.000619195046439629,1.30948327789854e-05,0.00102100922835264,0.000247079171225866,0.000201558720773985,0.00306449174785967,0,0.000375885499494,0.000157919671527083,2.16651862122755e-05,0,6.47360925294549e-05,0.00585414808206958,0.0026617103783759,0.00214060387561965,0.000853788687299893,0.000674946004319654,2.67143963882136e-05,0,0.1
"Absconditabacteriales (SR1)",0.000456308464522017,0.00088407895739654,2.67215348849638e-05,0.000133155792276964,0,0.00087681553587231,5.0287476742042e-05,1.87772269791197e-05,0,0.000751015403479194,0.00104609929078014,0,0.0441932452600741,8.9827659219526e-05,0.000901774240818811,0.000101502233049127,0,0,0,0,0,0,0,0.000124318192413482,0,0.000869852125138726,0.000736449332285939,0,0.000335770064659721,0.000221171656852174,4.49185850645705e-05,0.0021398002853067,0,0,0,0.0011208668036615,0,0.000351854272013511,0,0,0,0,0.00145824441599089,0,0,0,0,0,0,6.31189603044859e-06,0,0,0,0,0.00243471431376399,0.000953019660442625,0,0,0,0,0.000140373041357407,0.00199319713152935,0.000473709142586452,0.0206939709119158,0,0,0,0,0,0,0,0.00909090909090909
"Acholeplasmatales",0,3.04854812895359e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000140939360839999,0,0,0,0,3.7104374605766e-05,0,0,2.13019768234492e-05,0,0,0.00120177365214869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82195824071712e-05,0,0,0,0,0,0,0,0,0
"Actinomycetales",0.0138667072274191,0.0023778675405838,0.00986024637255164,0.0856635596981802,0.000839229883166036,0.0010879007574712,0.0094540456275039,0.0558810274898603,0.00442545825131577,0.0716223465399647,0.0446985815602837,0.0212401095099131,0.0135702835664142,0.0332105688657333,0.00171337105755574,0.00301123291379077,0.031065384118483,0.0241034959387473,0.147422397216372,0.00658018424515886,0.00536912751677852,0.0535416125561204,0.00494511184755592,0.0972012866932915,0.00726397409679618,0.0996730555805513,0.00679988216810683,0.0311217935435747,0.011128379285865,0.00884686627408698,0.032363840539023,0.102631161832303,0.00189081546445669,0.000892572521517373,0.000678393177302903,0.0508126284326546,0.0373920136442846,0.0761613704221246,0.0054021121039805,6.58241179568194e-05,0.000874988364516429,0.0305587337909992,0.00309432351685873,1.87853399207259e-05,0,0.00461564004648846,0.000300480769230769,2.07404334750596e-05,0,6.31189603044859e-06,0,0,0.000412796697626419,0.00014404316056884,0.00247398389946986,0.00017648512230419,0.00127653856490191,0,0.000163164214322471,0.00318056961110308,0.000298292712884491,0.0177871178802782,0.0107313340378239,0.00873937249147641,0,9.17831164957206e-05,0.000506985128436233,0.000853788687299893,0.000134989200863931,0.00133571981941068,0.00012235783548989,0
"Anaerolineales",0,0,0,0,0,8.11866236918805e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Bacteroidales",0.265520825411311,0.126941544089627,0.122251022098709,0.26797603195739,0.00115188415336515,0.0723048070599888,0.279061970933838,0.187190175754845,0.01252251120325,0.277921679822209,0.267606382978723,0.217966846174674,0.180061909236637,0.22853439757722,0.0844060689406407,0.348186493436189,0.341883654557627,0.313065896348755,0.205109422214083,0.0384784107288337,0.128218895198761,0.305294794256243,0.169506006628003,0.0880017404546938,0.386737389229721,0.22358199106152,0.243568342498036,0.302328954456923,0.015522170417698,0.164219955212739,0.0617855137563167,0.330519892217467,0.00205173592951684,0.000239081925406439,2.42283277608179e-05,0.0713618531664487,0.0762671017018279,0.134790345118776,0.000121852152721365,6.58241179568194e-05,0,0,0.252169583155499,0,0,3.3206043499917e-05,0.00250400641025641,8.29617339002385e-05,1.46087769531935e-05,6.31189603044859e-06,0.000109082975783579,0.000559910414333707,0,0,0.11003337914785,0.0390032120292259,0.041386723998925,0,1.25510934094209e-05,0.000260228422726616,0.0121422680774157,0.0834976276621098,0.26852020551689,0.258145958309956,0,0,0,0,0,0.000160286378329282,1.52947294362363e-05,0
"Bifidobacteriales",2.53504702512232e-05,0.000106699184513376,0,0,3.29109758104328e-05,0,0,9.38861348955986e-05,0.000767823986821348,0,1.77304964539007e-05,3.00851409488853e-05,0,1.28325227456466e-05,0,0,1.17449467366665e-05,0,0,0.000313342106912327,0.000392359318533815,0,0,7.76988702584264e-05,0.000234321745057941,0,0,6.21607061456218e-05,0.00011512116502619,0,0.000202133632790567,0,0.00010057529066259,0,0,0.000373622267887166,0,0,0,0,0,0,0,0,0,0.000398472521999004,5.00801282051282e-05,2.07404334750596e-05,0,0,0,0.000559910414333707,0,0,0,0,0,0,0,0,0,0,0,2.15786975098183e-05,0,0,0.00180261378999549,0,0,0,0,0
"Brevibacillales",0,0,0,0,0,0,0,0,0,0,0,0,0,1.28325227456466e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26849832824538e-05,0,0,0,0,0,0,0,0,0,2.11407551477739e-05,3.3206043499917e-05,0,0,0,0.904835543548927,3.63609919278598e-05,0,0,0.733690385773774,0.000117808757117612,0,0,1.37421154612541e-05,1.25510934094209e-05,2.89142691918462e-05,0,0,0,0,0,0.000711319152841835,5.63316809373592e-05,0,0.000539956803455724,0.000160286378329282,0.844269064880242,0
"Burkholderiales",0.0274545592820747,0.397012422833625,0.00146968441867301,0.0171770972037284,0.000263287806483462,0.173747493362994,0.000117337445731431,0.0896800360522758,0.00174505451550306,0.00823051574833321,0.00118794326241135,0.0671199494569632,0.11339892764358,0.105470504446469,0.0369952882295917,0.0739500157892363,8.22146271566658e-05,0.06171861653388,0.00109880047614687,0.0322115685905872,0.109406298399587,0.0131349486104412,0.299761806130903,0.0107379838697145,0.00628408316291752,0.0056390413629683,0.150873919874313,0.0023828270689155,0.00239835760471229,0.0189101766608609,0.00217855137563167,0.00689491203043271,0.0022327714527095,3.18775900541919e-05,0.000436109899694723,0.00354941154492808,0.248118349338178,0.0156424356358007,0.0012591389114541,0,0,9.534706331045e-05,0.127969839237445,1.87853399207259e-05,0.000147985286034417,0.000398472521999004,0.000751201923076923,6.22213004251789e-05,8.76526617191609e-05,6.31189603044859e-06,0.000545414878917897,0.0111982082866741,0.000137598899208806,0,0.0357745925780483,0.0163248738131376,0.256181134103736,0.000137421154612541,4.18369780314028e-06,0.000173485615151077,0.00470249688547314,0.086660744849102,0.0857049156433334,0.0626861162660222,0.000613291703835861,0.000321240907735022,0.000337990085624155,0.000569192458199929,0.00134989200863931,0.000133571981941068,1.52947294362363e-05,0.290909090909091
"Campylobacterales",0.0017491824473344,0.000548738663211645,0.000133607674424819,0.000954283177984909,6.58219516208656e-05,0.000422170443197779,0.000452587290678378,0.000469430674477993,0.000977230528681716,0.00194650931105832,0.00604609929078014,0.00213604500737086,0.000829141562102703,0.00102660181965173,0.00126248393714634,0.000327062750936076,0.00207885557238998,0.0045970585037817,0.000457833531727864,0.000125336842764931,0.000309757356737223,0.00192942747949983,7.76719138359569e-05,0.0010567046355146,0.000702965235173824,0.00125978583640781,0.00157109190887667,0.00196842236127802,0.000268616051727777,0.000359403942384783,0.000134755755193711,0.00677603423680456,0,0,0,0.000560433401830749,0.000185384301657336,0.000663496627225478,0,0,1.86167737131155e-05,0,0.00206288234457249,0,0,6.6412086999834e-05,0.000200320512820513,0,0,0,0,0.000559910414333707,0,0,0.00149224425682309,0.000758886025908016,6.71862402579952e-05,0,0,0,0.000157919671527083,0.00101826375197695,0.000929198702765733,0.000776833110353459,0,0,0,0,0,0,0,0
"Cardiobacteriales",2.53504702512232e-05,6.09709625790717e-05,0,2.21926320461607e-05,0,6.49492989535044e-05,0,1.87772269791197e-05,2.7920872248049e-05,1.53268449689631e-05,0,3.00851409488853e-05,0,0,4.50887120409406e-05,0,0,1.55306030533166e-05,0,0,0,3.7104374605766e-05,2.5890637945319e-05,0,0,0,0,0,9.59343041884917e-06,0,0,0,0,0,0,0,3.70768603314671e-05,2.01059584007721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92695857058708e-05,3.52970244608379e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Caulobacterales",0.00314345831115167,1.52427406447679e-05,0.000507709162814312,0,0.00255060062530854,8.11866236918805e-06,0,3.75544539582394e-05,0.00269436417193673,6.13073798758525e-05,1.77304964539007e-05,0,0.000276380520700901,7.69951364738794e-05,0,0,0,0,9.15667063455728e-05,0,0,3.7104374605766e-05,0,4.66193221550559e-05,0,0.0219562674345361,0,0,0.0046048466010476,5.52929142130436e-05,0.000359348680516564,0,0,7.96939751354798e-05,0,0.000186811133943583,0,0,0,0,0,0,0,0,0,0,0,3.11106502125894e-05,2.9217553906387e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.00446302835972875,5.46587472215137e-05,0,5.57537912578055e-05,0,5.63316809373592e-05,0.000142298114549982,0,0,0,0.0636363636363636
"Chitinophagales",2.53504702512232e-05,0,0,0,0,0,0,0,0,0,0,0,2.76380520700901e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.99949008668526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6660744849102e-05,0,0,0,0,0,0,0,0,0,0
"Chlamydiales",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909090909090909
"Chloroplast",0,0,0,0,0,0,1.67624922473473e-05,0,9.77230528681716e-05,0,0,0,2.76380520700901e-05,0,0,1.12780258943475e-05,0,0.000108714221373216,0,0,0,0,0,3.10795481033706e-05,0,0,0,0,0,0,0,0,2.0115058132518e-05,0,0,0,1.85384301657336e-05,0,0,0,0,0,0,0,0,3.3206043499917e-05,0,0,0,0,0.000181804959639299,0.00111982082866741,0,0,0,0,0,0,0,0.000231314153534769,0,0,0,0,0,9.17831164957206e-05,0,0.000213447171824973,0,0,0,0
"Clostridia UCG-014",0.00139427586381727,0.000167670147092447,0.0040616733025145,0.00179760319573901,8.2277439526082e-05,0.00134769795328522,6.70499689893893e-05,0.00069475739822743,0.000181485669612319,0.00255958310981684,0.00347517730496454,0,0.000663313249682162,0.000179655318439052,0.000743963748675519,3.38340776830424e-05,7.04696804199993e-05,0.000357203870226281,0.00384580166651406,0,0.000144553433144037,0.0038217505843939,0,9.32386443101117e-05,0.000489945466939332,0.0045592249317616,0.000638256087981147,0.000435124943019353,0.00235039045261805,5.52929142130436e-05,0.00051656372824256,0.00122840386749089,0,0,0,0.000373622267887166,3.70768603314671e-05,8.04238336030883e-05,0,0,0,0,0.00152937828994167,0,0,0.00146106591399635,0,0,0,0,0,0,0,2.61896655579708e-05,0.00353426271352837,0.000282376195686704,0,0,0,0.000896342344947231,0.000438665754241898,0.00151656303485928,0.00251430237218963,0.000215786975098183,0,0,0,0,0.000134989200863931,0.000427430342211418,0,0
"Clostridia vadinBB60 group",0,1.52427406447679e-05,5.34430697699276e-05,6.6577896138482e-05,0,2.43559871075642e-05,0,0,0,0,0,0,5.52761041401802e-05,0,2.25443560204703e-05,0,0.000211409041259998,1.55306030533166e-05,0,0,0,0,0,0,2.13019768234492e-05,2.99949008668526e-05,0,0.000165761883054992,0,0,0,0,0,0,0,0,0,0,0,0,1.86167737131155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05940489216759e-05,0,0,0,0,0,0,3.64391648143425e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"Coriobacteriales",0.00380257053768347,0.000152427406447679,0.00750875130267483,0.00190856635596982,0.000444298173440843,0.000763154262703677,0.00799570880198468,0.0237907465825447,0.00657536541441555,0.0046133803356579,0.00395390070921986,0.00108306507415987,0.00160300702006523,0.000885444069449613,0.000270532272245643,0.00062029142418911,0.00704696804199993,0.00138222367174517,0.00695906968226353,0.00175471579870903,0.000413009808982963,0.0102037030165857,0.000129453189726595,0.00525244362946963,0.00330180640763463,0.0293650079486487,0.00157109190887667,0.00714848120674651,0.00891229685911088,0.00326228193856957,0.00534531162268389,0.00158503724837534,0.000160920465060144,0.000494102645839975,9.69133110432718e-05,0.00915374556323557,0.000222461161988803,0.000894715148834357,0.000649878147847279,0.000197472353870458,0.000130317415991809,0.00600686498855835,0.00142267747901551,0,2.11407551477739e-05,0.00425037356798937,5.00801282051282e-05,0,0,0,0,0,0,0,0.00388768898488121,0.000211782146765028,2.23954134193317e-05,0,0.000171531609928752,0.00106982796009831,0.000421119124072222,0.00155989340728384,0.00794373792952665,0.000539467437745458,0,0.000137674674743581,0.000168995042812078,0.00064034151547492,0,0.0011754334410814,1.52947294362363e-05,0.00909090909090909
"Corynebacteriales",0.000152102821507339,0.000121941925158143,0.000133607674424819,0.000399467376830892,1.64554879052164e-05,0.000121779935537821,8.38124612367367e-05,5.63316809373592e-05,0.00117267663441806,0.000306536899379263,3.54609929078014e-05,0.000300851409488853,0,0.000731453796501854,0.000473431476429876,0.000394730906302161,0.00030536861515333,0.000885244374039044,0.000366266825382291,0.00100269474211945,0.000702116675271038,0.00037104374605766,0.00025890637945319,0.000932386443101117,0.000106509884117246,0.000119979603467411,9.81932443047918e-05,0.00244498777506112,0.000134308025863888,5.52929142130436e-05,8.98371701291409e-05,7.92518624187668e-05,0.967856137104236,0.547704813516098,0.952803217521927,0.00242854474126658,0.000815690927292277,4.02119168015441e-05,0.264134849715678,0.248222748815166,0.0234385181048124,0.721920289855073,0.117584293640632,0.997689403189751,0.992917847025496,0.889888759754275,0.97450921474359,0.998962978326247,0.999006603167183,0.0422897034040055,0.997527452548906,0.93057110862262,0.952390780873753,0.0156090406725506,0.416021990967995,0.105149835868836,0.000268744961031981,0.996413307864613,0.00403726838003037,0.604163654763626,0.157077433278939,0.000129991117273653,0.000109317494443027,0.000302101765137456,0.991636931311329,0.976824763084831,0.895166741775575,0.92358591248666,0.891738660907127,0.895893997275132,0.00126946254320761,0
"Desulfovibrionales",0,0.000106699184513376,0,0,0,3.24746494767522e-05,0,0,0,0,0,0,0,0,2.25443560204703e-05,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,2.07202353818739e-05,1.91868608376983e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Enterobacterales",0.0130047912388775,0.0672357289840713,0.0012559121395933,0.0144030181979583,0.000460753661346059,0.0695444618544649,0.00110632448832492,0.0144584647739222,0.00328070248914576,0.0120315733006361,0.00829787234042553,0.0474141821354433,0.035874191586977,0.015758337931654,0.0175169646279054,0.0749988721974106,0.000552012496623328,0.00628989423659321,0.000640966944419009,0.0131603684903177,0.0368198244708312,0.0016325924826537,0.0141362883181442,0.00696181877515501,0.0137823790047716,0.00365937790575602,0.0388845247446976,0.0230201815092619,0.000681133559738291,0.126289016062592,0.00451431779898933,0.0307497226184815,0.000160920465060144,4.78163850812879e-05,0,0.591630861199328,0.0583404397315635,0.0350647914509465,8.12347684809098e-05,6.58241179568194e-05,1.86167737131155e-05,0.000143020594965675,0.0239009816474605,7.51413596829035e-05,0,6.6412086999834e-05,0,2.07404334750596e-05,2.9217553906387e-05,1.26237920608972e-05,0,0.00111982082866741,0,0,0.0364421755350481,0.0129540079771275,0.0403565349816358,1.37421154612541e-05,8.36739560628057e-06,8.67428075755385e-05,0.00278991419697847,0.0211235565569686,0.0238129942061728,0.027555996720038,0.000111507582515611,4.58915582478603e-05,0,0.000213447171824973,0.000134989200863931,0.000267143963882136,0,0
"Erysipelotrichales",0.000583060815778133,0.000137184665802911,0.000908532186088769,0.00066577896138482,0.000115188415336515,0.000227322546337265,0.000318487352699599,0.00416854438936458,0.000823665731317446,0.000980918078013641,0.00136524822695035,6.01702818977707e-05,0.000414570781051351,0.000179655318439052,6.76330680614108e-05,4.51121035773898e-05,0.00125670930082332,0.000279550854959698,0.0020144675396026,0.00219339474838629,6.19514713474445e-05,0.00419279433045156,0.000129453189726595,0.000543892091808985,0.000191717791411043,0.00491916374216383,0.000466417910447761,0.000310803530728109,0.00536272760413669,0.000414696856597827,0.000539023020774846,0.000752892692978285,0.000482761395180432,0.000462225055785783,4.84566555216359e-05,0.000934055669717915,7.41537206629343e-05,0.000412172147215827,0.0025182778229082,0,5.58503211393465e-05,0.00181159420289855,0.000960307298335467,0,0,0.00172671426199568,0,7.25915171627087e-05,0,1.89356880913458e-05,0,0.000559910414333707,0,3.92844983369562e-05,0.00145297467111722,0.000317673220147542,0,0,1.25510934094209e-05,0.00179268468989446,0.000543945535259953,0.000736616331217367,0.00131180993331633,0.000280523067627638,0,0.000642481815470044,0.0398264984227129,0.000782639630024902,0.00202483801295896,0.00347287153046777,1.52947294362363e-05,0
"Eubacteriales",0,0,0,0,0,8.11866236918805e-06,0,0,2.7920872248049e-05,0,0,0,0,0,0,0,1.17449467366665e-05,0,0,0,0,0,0,0,0,0,0,0,8.63408737696426e-05,2.76464571065218e-05,2.24592925322852e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Flavobacteriales",0.000354906583517124,0.0288087798186114,5.34430697699276e-05,0.000155348424323125,0,0.0010879007574712,8.38124612367367e-05,5.63316809373592e-05,0.00249891806620039,9.19610698137788e-05,0.000514184397163121,0.000300851409488853,0.000884417666242883,0.000346478114132457,0.00225443560204703,0.00136464113321604,4.69797869466662e-05,0.000419326282439547,9.15667063455728e-05,0.00231873159115122,0.000351058337635519,0.000333939371451894,0.000595484672742336,0.000854687572842691,0.000106509884117246,0.000329943909535379,0.000908287509819324,0.000455845178401227,0.000191868608376983,0.000387050399491305,6.73778775968557e-05,0.00887620859090189,0,0,0,0.000373622267887166,0.000370768603314671,0.000180953625606949,0,0,0,0,0.00149381135296628,0,0,0,0.000500801282051282,0,0,0,0,0,0,0,0.00993520518358531,0.00340616286047086,0.00078383946967661,0,0,0,0.000684318576617361,0.0012349156140997,0.000965637867580075,0.00038841655517673,0,0,0,0,0,0,0,0
"Fusobacteriales",0.0640606383248409,0.0948708177730356,0.025091521256981,0.1251442521083,0.00519993417804838,0.0520487444488646,0.165998960725481,0.0122990836713234,0.0305035529309936,0.0479576979078857,0.318581560283688,0.121333373446855,0.234287767398154,0.124064829904911,0.186171292017044,0.0198380475481572,0.0536744065865661,0.144279302365311,0.209962457650398,0.0537068371247728,0.109922560660816,0.0787725872880413,0.0772835542667771,0.0408229864337773,0.0177871506475801,0.0629293020186568,0.0894540455616654,0.0700343955907339,0.0034920086724611,0.0606563268917088,0.0206625491297024,0.162783325408147,0.00295691354548015,0.00575390500478164,0.00356156418084024,0.0173734354567532,0.051073375106596,0.0721502317211706,0.036961819658814,0.00138230647709321,0.00053988643768035,0.0309877955758963,0.0613173993455684,5.63560197621776e-05,0,0.00750456583098124,0.00325520833333333,0,0,5.68070642740373e-05,0,0.00111982082866741,0.00206398348813209,0.000680931304507241,0.0320047123502847,0.0116303695598461,0.00492699095225298,0,0.000188266401141313,0.0157582767095562,0.00505342948886666,0.0426804168381827,0.0692890718944722,0.0644555694618273,0,0.00128496363094009,0.000788643533123028,0.0384204909284952,0.00121490280777538,0.00144257740496353,0.000275305129852253,0
"Gracilibacteria bacterium oral taxon 873",0,0.0237481899245484,0,0,0,8.11866236918805e-06,0,0,0,0,0,0,0,0,0,0.000428564983985203,0,0,0,0,0,0,0,0,0,0,2.4548311076198e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11338739507754e-05,0,0,0,0,0,0,0,0,0,0,0,0.000863930885529158,0.00051180685468215,0,0,0,0,0.000245652822375463,0,1.82195824071712e-05,2.15786975098183e-05,0,0,0,0,0,0,0,0
"JGI 0000069-P22",0,1.52427406447679e-05,0,0,0,8.11866236918805e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7648512230419e-05,0,0,0,0,1.75466301696759e-05,0,0,0,0,0,0,0,0,0,0,0
"Lachnospirales",0.0445407762313991,0.000624952366435485,0.00793629586083425,0.00608078118064802,0.000921507322692118,0.000884934198241498,0.00636974705399199,0.00159606429322518,0.00302941463891332,0.0173346616598973,0.0604432624113475,0.00240681127591083,0.00599745729920955,0.00365726898250927,0.0066731293820592,0.000552623268823025,0.0506207204350328,0.0156548478777431,0.0586026920611666,0.00444945791815504,0.000206504904491482,0.0610738006010909,0.00828500414250207,0.0112507964134201,0.0041538854805726,0.0375236209844326,0.00689807541241163,0.00265219012887986,0.0117999194151845,0.00171408034060435,0.0176754632229085,0.0355840862260263,0.000362071046385324,0.00204016576346828,7.26849832824538e-05,0.0128899682421072,0.000963998368618145,0.00429262211856484,0.0106417546709992,0.000197472353870458,0,0.0203565980167811,0.0144401764120074,0,0,0.0066412086999834,0.000150240384615385,0,0,0,0,0.00671892497200448,0.000137598899208806,0,0.0134694678971137,0.00169425717412022,8.95816536773269e-05,0,5.43880714408237e-05,0.00231314153534769,0.00215823551087014,0.0045063587321533,0.0133549539044565,0.00409995252686548,0,0.000458915582478603,0.000112663361874718,0.0215581643543223,0.0017548596112311,0.00499559212459594,4.58841883087088e-05,0
"Lactobacillales",0.45078206200725,0.192226202271168,0.743312935895038,0.34722592099423,0.485239427349021,0.518222337687643,0.418458856462779,0.552726453357368,0.146863788024738,0.444355889340179,0.168829787234043,0.358374198983122,0.28519705931126,0.373567569648517,0.55846878733909,0.370438038525736,0.357786312439073,0.251347279814875,0.205017855507737,0.739111361784797,0.466494579246257,0.312010686059886,0.367983637116819,0.647464685863468,0.29910105657805,0.369837127688293,0.346032992930086,0.390410675065269,0.156046739193001,0.455668906029692,0.732667040988209,0.173046441591377,0.0153477893551112,0.433630857507172,0.0276687503028541,0.142910517466841,0.459567683808535,0.576096026057322,0.575142160844842,0.74585308056872,0.0164758447361072,0.111842105263158,0.23026034997866,1.87853399207259e-05,4.22815102955478e-05,0.0452266312468869,0.00691105769230769,0.000134812817587888,5.84351078127739e-05,0.000871041652201905,0.000109082975783579,0.00335946248600224,0.0352253181974544,0.00515936411492025,0.168819948949539,0.0211076206275811,0.594396667562483,5.49684618450164e-05,0.00279052643469457,0.275321671244759,0.024582828867716,0.592542842905735,0.308056699340451,0.448599542531613,5.57537912578055e-05,0.0111516486542301,0.054416403785489,0.00206332266097474,0.0751889848812095,0.0688162850960383,0.00561316570309871,0
"Micrococcales",0.00884731411767688,0.0413535553692554,0.0143761857681105,0.00545938748335553,0.00942899456968899,0.0143050830945093,0.00184387414720821,0.0104964698813279,0.000237327414108417,0.012476051804736,0.00226950354609929,0.0262944131893258,0.0148969100657786,0.0327999281378726,0.0364767680411209,0.0127667253124013,0.00418120103825329,0.0635046358850114,0.00466990202362421,0.0464999686657893,0.108064016520392,0.0165856554487774,0.0255540596520298,0.00797190408851455,0.00690184049079755,0.00599898017337053,0.0118077376276512,0.0148149682980399,0.00250388533931963,0.0132426529540239,0.00480628860190904,0.000911396417815819,0.00134770889487871,0.00229518648390182,0.00455492561903377,0.00298897814309733,0.0278447221089318,0.00533813195540498,0.0294069861900894,0.00157977883096367,0.000502652890254119,0.00848588863463005,0.00441030018494807,3.75706798414517e-05,0.000422815102955478,0.00637556035198406,0.00110176282051282,1.03702167375298e-05,2.9217553906387e-05,5.04951682435887e-05,3.63609919278598e-05,0,0.00302717578259374,0.105989576513108,0.00428038484193992,0.0572341251632487,0.013840365493147,5.49684618450164e-05,0.991728829443192,0.0174353043226832,0.0536926883192083,0.00847108780899972,0.0210982764275043,0.0160113935522852,0.000390276538804639,0.00181271655079048,0.000225326723749437,0.000213447171824973,0.0017548596112311,0.0017631501616221,0.000520020800832033,0.0545454545454545
